InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C14H22N2O2/c1-4-16(5-2)9-13(18)15-14-11(3)7-6-8-12(14)10-17/h6-8,17H,4-5,9-10H2,1-3H3,(H,15,18)",JQMFXCNOZQVICE-UHFFFAOYSA-N,CCN(CC)CC(=O)NC1=C(C=CC=C1C)CO,,,C14H22N2O2,250.168127944,1.7492,0,0,0,BTM00002,BTM00002,Aliphatic hydroxylation of methyl carbon adjacent to aromatic ring,BTMR1058,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C14H22N2O2/c1-5-15(6-2)10-13(17)16(18)14-11(3)8-7-9-12(14)4/h7-9,18H,5-6,10H2,1-4H3",ZNMWLDXRGOUJHH-UHFFFAOYSA-N,CCN(CC)CC(=O)N(C1=C(C=CC=C1C)C)O,,,C14H22N2O2,250.168127944,2.483199999999999,0,0,0,BTM00003,BTM00003,N-Hydroxylation of secondary arylamide,BTMR1104,CYP1A2,HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C14H22N2O2/c1-5-16(6-2)9-13(18)15-14-10(3)7-8-12(17)11(14)4/h7-8,17H,5-6,9H2,1-4H3,(H,15,18)",PMGUCIDDSCRAMY-UHFFFAOYSA-N,CCN(CC)CC(=O)NC1=C(C(=CC=C1C)O)C,,,C14H22N2O2,250.168127944,2.572500000000002,0,0,0,BTM00004,BTM00004,Hydroxylation of benzene on carbon ortho to electron donating group,BTMR1045,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C14H22N2O2/c1-5-16(18,6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",YDVXPJXUHRROBA-UHFFFAOYSA-N,CC[N+](CC)(CC(=O)NC1=C(C=CC=C1C)C)[O-],,,C14H22N2O2,250.168127944,2.434799999999999,0,0,0,BTM00005,BTM00005,N-Oxidation of aliphatic tertiary amine,BTMR1100,"CYP1A2
CYP2D6
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C14H22N2O2/c1-5-16(6-2)9-13(18)15-14-10(3)7-8-12(17)11(14)4/h7-8,17H,5-6,9H2,1-4H3,(H,15,18)",PMGUCIDDSCRAMY-UHFFFAOYSA-N,CCN(CC)CC(=O)NC1=C(C(=CC=C1C)O)C,,,C14H22N2O2,250.168127944,2.572500000000002,0,0,0,BTM00004,BTM00004,Hydroxylation of benzene on carbon para to electron donating group,BTMR1047,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C14H22N2O2/c1-5-16(6-2)9-13(18)15-14-10(3)7-12(17)8-11(14)4/h7-8,17H,5-6,9H2,1-4H3,(H,15,18)",SJQBSVVRFGDJPB-UHFFFAOYSA-N,CCN(CC)CC(=O)NC1=C(C=C(C=C1C)O)C,,,C14H22N2O2,250.168127944,2.572500000000002,0,0,0,BTM00006,BTM00006,Hydroxylation of benzene on carbon para to electron donating group,BTMR1047,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C14H22N2O2/c1-4-16(8-9-17)10-13(18)15-14-11(2)6-5-7-12(14)3/h5-7,17H,4,8-10H2,1-3H3,(H,15,18)",GSQUZNNMHWXVMP-UHFFFAOYSA-N,C(CN(CC)CC(=O)NC1=C(C=CC=C1C)C)O,,,C14H22N2O2,250.168127944,1.9517000000000015,0,0,0,BTM00007,BTM00007,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C2H4O/c1-2-3/h2H,1H3",IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,,,C2H4O,44.026214748,-0.1825,0,0,0,BTM00008,BTM00008,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C12H18N2O/c1-4-13-8-11(15)14-12-9(2)6-5-7-10(12)3/h5-7,13H,4,8H2,1-3H3,(H,14,15)",WRMRXPASUROZGT-UHFFFAOYSA-N,N(CC)CC(=O)NC1=C(C=CC=C1C)C,,,C12H18N2O,206.141913196,1.9551999999999996,0,0,0,BTM00009,BTM00009,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
"InChI=1S/C4H11N/c1-3-5-4-2/h5H,3-4H2,1-2H3",HPNMFZURTQLUMO-UHFFFAOYSA-N,CCNCC,,,C4H11N,73.08914935199999,0.48179999999999995,0,0,0,BTM00010,BTM00010,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,,234.1732
