InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C10H21NO5/c1-2-6(13)3-11-4-8(14)10(16)9(15)7(11)5-12/h6-10,12-16H,2-5H2,1H3",GCAGVRJIJGZDEL-UHFFFAOYSA-N,CCC(CN1CC(C(C(C1CO)O)O)O)O,,,C10H21NO5,235.14197277199997,-1.5423000000000011,0,1,1,BTM00009,BTM00009,Hydroxylation of antepenultimate aliphatic secondary carbon,BTMR1072,"CYP1A2
CYP2E1",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C10H21NO5/c1-2-3-4-11(16)5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",SUMOHZZEJTZZDZ-UHFFFAOYSA-N,CCCC[N+]1(CC(C(C(C1CO)O)O)O)[O-],,,C10H21NO5,235.14197277199997,-0.9804999999999996,0,1,1,BTM00010,BTM00010,N-Oxidation of alicyclic tertiary amine,BTMR1099,"CYP1A2
CYP2C8
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3",ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,CCCC=O,,,C4H8O,72.057514876,0.9405999999999997,0,0,0,BTM00011,BTM00011,N-Dealkylation of alicyclic tertiary amine,BTMR1144,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C6H13NO4/c8-2-3-5(10)6(11)4(9)1-7-3/h3-11H,1-2H2",LXBIFEVIBLOUGU-UHFFFAOYSA-N,N1CC(C(C(C1CO)O)O)O,,,C6H13NO4,163.084457896,-2.44,0,1,1,BTM00012,BTM00012,N-Dealkylation of alicyclic tertiary amine,BTMR1144,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C10H21NO5/c1-6(13)2-3-11-4-8(14)10(16)9(15)7(11)5-12/h6-10,12-16H,2-5H2,1H3",SOAVKXKTJMQQAR-UHFFFAOYSA-N,CC(CCN1CC(C(C(C1CO)O)O)O)O,,,C10H21NO5,235.14197277199997,-2.003600000000001,0,1,1,BTM00013,BTM00013,Hydroxylation of penultimate aliphatic secondary carbon,BTMR1074,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C10H21NO5/c1-2-3-4-11-6(5-12)7(13)8(14)9(15)10(11)16/h6-10,12-16H,2-5H2,1H3",JNYIOZRCMYRRED-UHFFFAOYSA-N,CCCCN1C(C(C(C(C1CO)O)O)O)O,,,C10H21NO5,235.14197277199997,-0.9150999999999999,0,1,1,BTM00014,BTM00014,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C10H19NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h6-10,13-15H,2-5H2,1H3",YBCTUBYNQMHDNM-UHFFFAOYSA-N,CCCCN1CC(C(C(C1C=O)O)O)O,,,C10H19NO4,217.131408088,-0.31909999999999983,0,1,1,BTM00015,BTM00015,Oxidation of primary alcohol to aldehyde,BTMR0105,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C10H21NO5/c12-4-2-1-3-11-5-8(14)10(16)9(15)7(11)6-13/h7-10,12-16H,1-6H2",FXDNCUCUSHGZPU-UHFFFAOYSA-N,C(CCCN1CC(C(C(C1CO)O)O)O)O,,,C10H21NO5,235.14197277199997,-1.8010999999999997,0,1,1,BTM00016,BTM00016,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C10H19NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h2,7-10,12-15H,1,3-6H2",YQPMMCSWGHFWEY-UHFFFAOYSA-N,C=CCCN1CC(C(C(C1CO)O)O)O,,,C10H19NO4,217.131408088,-0.9660999999999995,0,1,1,BTM00017,BTM00017,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
"InChI=1S/C10H21NO5/c1-2-3-8(14)11-4-7(13)10(16)9(15)6(11)5-12/h6-10,12-16H,2-5H2,1H3",WOSBGZRKLFFYSU-UHFFFAOYSA-N,CCCC(N1CC(C(C(C1CO)O)O)O)O,,,C10H21NO5,235.14197277199997,-1.1738999999999997,0,1,1,BTM00018,BTM00018,Aliphatic hydroxylation of carbon alpha to secondary or tertiary alkyl-N,BTMR1081,"CYP2B6
CYP2C19
CYP2D6",HUMAN,,CCCCN1CC(C(C(C1CO)O)O)O,"InChI=1S/C10H21NO4/c1-2-3-4-11-5-8(13)10(15)9(14)7(11)6-12/h7-10,12-15H,2-6H2,1H3",UQRORFVVSGFNRO-UHFFFAOYSA-N,,219.1470
