InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C16H28N2O5/c1-5-13(9(3)19)23-14-8-11(16(21)22-6-2)7-12(17)15(14)18-10(4)20/h8-9,12-15,19H,5-7,17H2,1-4H3,(H,18,20)",OYHWUMOSOPMFKA-UHFFFAOYSA-N,CC(C(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC)O,,,C16H28N2O5,328.19982199599997,0.011299999999998422,0,1,1,BTM00003,BTM00003,Hydroxylation of penultimate aliphatic secondary carbon,BTMR1074,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C5H10O/c1-3-5(6)4-2/h3-4H2,1-2H3",FDPIMTJIUBPUKL-UHFFFAOYSA-N,CCC(CC)=O,,,C5H10O,86.07316494,1.0897999999999997,0,0,0,BTM00004,BTM00004,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C11H18N2O4/c1-3-17-11(16)7-4-8(12)10(9(15)5-7)13-6(2)14/h5,8-10,15H,3-4,12H2,1-2H3,(H,13,14)",ZMPNPIVRPAPPQU-UHFFFAOYSA-N,OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,,,C11H18N2O4,242.126657056,-1.1365000000000003,0,1,1,BTM00005,BTM00005,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",AQIXEPGDORPWBJ-UHFFFAOYSA-N,CCC(CC)O,,,C5H12O,88.088815004,1.4156999999999993,0,0,0,BTM00006,BTM00006,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C11H16N2O4/c1-3-17-11(16)7-4-8(12)10(9(15)5-7)13-6(2)14/h5,8,10H,3-4,12H2,1-2H3,(H,13,14)",NJJSRASEKMWZRW-UHFFFAOYSA-N,C1(C=C(CC(C1NC(=O)C)N)C(=O)OCC)=O,,,C11H16N2O4,240.111006992,-0.8896000000000002,0,0,0,BTM00007,BTM00007,O-Dealkylation of dialkylether,BTMR1129,"CYP1A2
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C16H28N2O5/c1-5-10(6-2)22-13-12(18-9(4)19)11(17)8-16(14(13)23-16)15(20)21-7-3/h10-14H,5-8,17H2,1-4H3,(H,18,19)",HXEYTRRNOXXMMJ-UHFFFAOYSA-N,CCC(CC)OC1C2C(CC(C1NC(=O)C)N)(C(=O)OCC)O2,,,C16H28N2O5,328.19982199599997,0.025299999999999323,0,0,0,BTM00008,BTM00008,Epoxidation of alkene,BTMR0110,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C16H28N2O5/c1-4-12(6-7-19)23-14-9-11(16(21)22-5-2)8-13(17)15(14)18-10(3)20/h9,12-15,19H,4-8,17H2,1-3H3,(H,18,20)",AEDSOEOVRLJZKR-UHFFFAOYSA-N,C(CC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC)O,,,C16H28N2O5,328.19982199599997,-0.3038000000000016,0,1,1,BTM00009,BTM00009,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C16H28N2O5/c1-4-12(5-2)23-14-9-11(16(21)22-7-6-19)8-13(17)15(14)18-10(3)20/h9,12-15,19H,4-8,17H2,1-3H3,(H,18,20)",OYBFOKLIVKJHRZ-UHFFFAOYSA-N,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCCO,,,C16H28N2O5,328.19982199599997,0.1574999999999992,0,1,1,BTM00010,BTM00010,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C16H26N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h5,9,12-15H,1,6-8,17H2,2-4H3,(H,18,19)",MUAGTAQKUAIPBF-UHFFFAOYSA-N,C=CC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,,,C16H26N2O4,310.189257312,0.7899999999999981,0,0,0,BTM00011,BTM00011,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
"InChI=1S/C16H28N2O5/c1-4-11(5-2)23-13-8-10(16(21)22-6-3)7-12(17)15(13)18-14(20)9-19/h8,11-13,15,19H,4-7,9,17H2,1-3H3,(H,18,20)",JJGNHNXHHSFGGT-UHFFFAOYSA-N,CCC(CC)OC1C=C(CC(C1NC(=O)CO)N)C(=O)OCC,,,C16H28N2O5,328.19982199599997,0.587099999999999,0,1,1,BTM00012,BTM00012,alpha-Hydroxylation of carbonyl group,BTMR1054,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,"InChI=1S/C16H28N2O4/c1-5-12(6-2)22-14-9-11(16(20)21-7-3)8-13(17)15(14)18-10(4)19/h9,12-15H,5-8,17H2,1-4H3,(H,18,19)",VSZGPKBBMSAYNT-UHFFFAOYSA-N,,312.2049
