InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C27H37N3O8S/c1-17(2)14-30(39(34,35)20-9-7-19(28)8-10-20)15-24(32)22(13-18-5-3-4-6-23(18)31)29-27(33)38-25-16-37-26-21(25)11-12-36-26/h3-10,17,21-22,24-26,31-32H,11-16,28H2,1-2H3,(H,29,33)",QYDDINKLWFZGLN-UHFFFAOYSA-N,CC(C)CN(CC(C(CC1=C(C=CC=C1)O)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,,,C27H37N3O8S,563.2301361440001,2.3645000000000027,2,2,2,BTM00005,BTM00005,O-Hydroxylation of monosubstituted benzene,BTMR1034,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP3A4",HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H35N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-23,25-26H,12-17,28H2,1-2H3,(H,29,32)",NMRLMFHJHGPJSV-UHFFFAOYSA-N,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)=O)S(=O)(=O)C4=CC=C(C=C4)N,,,C27H35N3O7S,545.21957146,2.8787999999999996,1,1,1,BTM00006,BTM00006,Oxidation of secondary alcohol to ketone,BTMR0079,"CYP1A2
CYP2C9
CYP2C19",HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H37N3O8S/c1-17(2)14-30(39(34,35)20-10-8-19(28)9-11-20)15-22(31)24(25(32)18-6-4-3-5-7-18)29-27(33)38-23-16-37-26-21(23)12-13-36-26/h3-11,17,21-26,31-32H,12-16,28H2,1-2H3,(H,29,33)",LAPRGIFMSXMRIB-UHFFFAOYSA-N,CC(C)CN(CC(C(C(C1=CC=CC=C1)O)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,,,C27H37N3O8S,563.230136144,1.8000000000000012,2,2,2,BTM00007,BTM00007,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H37N3O8S/c1-17(2)14-30(39(34,35)19-8-9-21(28)23(31)13-19)15-24(32)22(12-18-6-4-3-5-7-18)29-27(33)38-25-16-37-26-20(25)10-11-36-26/h3-9,13,17,20,22,24-26,31-32H,10-12,14-16,28H2,1-2H3,(H,29,33)",JHSMVOSDDWDUEW-UHFFFAOYSA-N,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C(=C4)O)N,,,C27H37N3O8S,563.230136144,2.3645000000000027,2,2,2,BTM00008,BTM00008,"2-Hydroxylation of 1,4-disubstituted benzene",BTMR0037,CYP1A2,HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H37N3O8S/c1-17(2)14-30(39(34,35)21-9-5-19(28)6-10-21)15-24(32)23(13-18-3-7-20(31)8-4-18)29-27(33)38-25-16-37-26-22(25)11-12-36-26/h3-10,17,22-26,31-32H,11-16,28H2,1-2H3,(H,29,33)",SNQVQNQWAPHMDK-UHFFFAOYSA-N,CC(C)CN(CC(C(CC1=CC=C(C=C1)O)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,,,C27H37N3O8S,563.2301361440001,2.3645000000000027,2,2,2,BTM00009,BTM00009,Hydroxylation of benzene on carbon para to electron donating group,BTMR1047,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H37N3O8S/c1-17(2)13-30(39(34,35)20-10-8-19(28)9-11-20)14-22(31)21(12-18-6-4-3-5-7-18)29-27(33)38-24-16-37-26-25(24)23(32)15-36-26/h3-11,17,21-26,31-32H,12-16,28H2,1-2H3,(H,29,33)",PUIQTSMVCPQFQY-UHFFFAOYSA-N,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2C(CO3)O)O)S(=O)(=O)C4=CC=C(C=C4)N,,,C27H37N3O8S,563.230136144,1.5282000000000011,2,2,2,BTM00010,BTM00010,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H37N3O8S/c1-18(2)15-30(39(34,35)21-10-8-20(29-33)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)28-27(32)38-25-17-37-26-22(25)12-13-36-26/h3-11,18,22-26,29,31,33H,12-17H2,1-2H3,(H,28,32)",OVICANCOJHQCAM-UHFFFAOYSA-N,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)NO,,,C27H37N3O8S,563.2301361440001,2.624600000000004,1,2,2,BTM00011,BTM00011,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H37N3O8S/c1-18(16-31)14-30(39(34,35)21-9-7-20(28)8-10-21)15-24(32)23(13-19-5-3-2-4-6-19)29-27(33)38-25-17-37-26-22(25)11-12-36-26/h2-10,18,22-26,31-32H,11-17,28H2,1H3,(H,29,33)",RBRYYYUPAGADRI-UHFFFAOYSA-N,C(C(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N)O,,,C27H37N3O8S,563.230136144,1.4118000000000033,2,2,2,BTM00012,BTM00012,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H35N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,22-26,31H,1,12-17,28H2,2H3,(H,29,32)",QYMOCMFNGLSSFI-UHFFFAOYSA-N,CC(=C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,,,C27H35N3O7S,545.21957146,2.5033000000000016,1,2,2,BTM00013,BTM00013,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
"InChI=1S/C27H37N3O8S/c1-18(2)15-30(39(34,35)21-10-8-20(28)9-11-21)16-23(31)22(14-19-6-4-3-5-7-19)29-26(32)38-24-17-37-25-27(24,33)12-13-36-25/h3-11,18,22-25,31,33H,12-17,28H2,1-2H3,(H,29,32)",KPXOSENHDYXOLA-UHFFFAOYSA-N,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2(CCO3)O)O)S(=O)(=O)C4=CC=C(C=C4)N,,,C27H37N3O8S,563.230136144,1.6622000000000026,2,2,2,BTM00014,BTM00014,Hydroxylation of alicyclic tertiary carbon,BTMR1243,CYP1A2,HUMAN,,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,"InChI=1S/C27H37N3O7S/c1-18(2)15-30(38(33,34)21-10-8-20(28)9-11-21)16-24(31)23(14-19-6-4-3-5-7-19)29-27(32)37-25-17-36-26-22(25)12-13-35-26/h3-11,18,22-26,31H,12-17,28H2,1-2H3,(H,29,32)",CJBJHOAVZSMMDJ-UHFFFAOYSA-N,,547.2352
