InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H30O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,16-20,23-24H,3-4,6-11,13H2,1H3",ZMLDTNLDYRJTAZ-UHFFFAOYSA-N,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(O)CCC34,,,C22H30O2,326.2245802,4.726899999999999,0,0,0,BTM00001,BTM00001,Reduction of carbonyl,BTMR0368,EC 1.1.1.184,HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H28O3/c1-4-21-12-13(3)20-16-9-7-15(23)10-14(16)6-8-17(20)18(21)11-19(24)22(21,25)5-2/h2,10,16-20,24-25H,3-4,6-9,11-12H2,1H3",RVMPIOOGVPFKBG-UHFFFAOYSA-N,CCC12CC(=C)C3C(C1CC(C2(C#C)O)O)CCC4=CC(=O)CCC34,,,C22H28O3,340.20384475599997,3.7204999999999986,0,0,0,BTM00002,BTM00002,16-Hydroxylation of sterol,BTMR0407,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H28O3/c1-4-21-12-13(3)20-15(17(21)8-9-22(21,25)5-2)7-6-14-10-18(23)19(24)11-16(14)20/h2,10,15-17,19-20,24-25H,3-4,6-9,11-12H2,1H3",MFYWGDCCYSRCFR-UHFFFAOYSA-N,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)C(CC34)O,,,C22H28O3,340.20384475599997,4.006899999999999,0,0,0,BTM00003,BTM00003,2-Hydroxylation of sterol,BTMR0398,"CYP1A2
CYP2C19
CYP3A4",HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H28O3/c1-4-21-12-13(3)19-14-8-9-18(23)20(24)15(14)6-7-16(19)17(21)10-11-22(21,25)5-2/h2,14,16-17,19,24-25H,3-4,6-12H2,1H3",PSOXOVRSMROAPS-UHFFFAOYSA-N,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=C(C(=O)CCC34)O,,,C22H28O3,340.20384475599997,4.124299999999997,0,0,0,BTM00004,BTM00004,4-Hydroxylation of sterol,BTMR0400,"CYP1A2
CYP3A4",HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H28O3/c1-4-21(25)10-9-19-18-7-5-15-11-16(24)6-8-17(15)20(18)13(2)12-22(19,21)14(3)23/h1,11,14,17-20,23,25H,2,5-10,12H2,3H3",ZZTMEPWMVDKBQD-UHFFFAOYSA-N,CC(C12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34)O,,,C22H28O3,340.20384475599997,3.517999999999999,0,0,0,BTM00005,BTM00005,Hydroxylation of penultimate aliphatic secondary carbon,BTMR1074,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H28O3/c1-3-22(25)9-8-19-18-6-4-15-12-16(24)5-7-17(15)20(18)14(2)13-21(19,22)10-11-23/h1,12,17-20,23,25H,2,4-11,13H2",OSAWFHBKOHOUQR-UHFFFAOYSA-N,C(CC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34)O,,,C22H28O3,340.20384475599997,3.4616999999999996,0,0,0,BTM00006,BTM00006,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H26O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,4,12,17-20,24H,1,3,6-11,13H2",CDGKQPQNLWEUFY-UHFFFAOYSA-N,C=CC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,,,C22H26O2,322.193280072,4.296699999999999,0,0,0,BTM00007,BTM00007,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H28O3/c1-4-21-12-13(3)20-15-7-6-14(23)10-16(15)19(24)11-17(20)18(21)8-9-22(21,25)5-2/h2,10,15,17-20,24-25H,3-4,6-9,11-12H2,1H3",UXUSJLZOAVPWDL-UHFFFAOYSA-N,CCC12CC(=C)C3C(C1CCC2(C#C)O)CC(C4=CC(=O)CCC34)O,,,C22H28O3,340.20384475599997,3.585499999999999,0,0,0,BTM00008,BTM00008,6-Hydroxylation of sterol,BTMR0402,"CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H30O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,15,17-20,24H,3-4,6-13H2,1H3",KJERDZXUYXDSKQ-UHFFFAOYSA-N,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4CC(=O)CCC34,,,C22H30O2,326.2245802,4.515999999999996,0,0,0,BTM00009,BTM00009,"Reduction of alpha,beta-unsaturated carbon-carbon double bond adjacent to electron withdrawing group",BTMR1209,EC 1.6.99.1,GUTMICRO,,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,,324.2089
"InChI=1S/C22H28O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,17-20,24H,3-4,6-11,13H2,1H3",GCKFUYQCUCGESZ-UHFFFAOYSA-N,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,,,C22H28O2,324.2089,,0,0,0,,,Dehydrogenation of secondary alcohol,BTMR0031,EC 1.1.1.1,HUMAN,BTM00001,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(O)CCC34,"InChI=1S/C22H30O2/c1-4-21-13-14(3)20-17-9-7-16(23)12-15(17)6-8-18(20)19(21)10-11-22(21,24)5-2/h2,12,16-20,23-24H,3-4,6-11,13H2,1H3",ZMLDTNLDYRJTAZ-UHFFFAOYSA-N,4.726899999999999,326.2245802
