InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H23ClN2O3/c1-2-28-22(27)25-10-7-14(8-11-25)20-17-13-19(26)18(23)12-16(17)6-5-15-4-3-9-24-21(15)20/h3-4,9,12-13,26H,2,5-8,10-11H2,1H3",USSMOKHHFXHWNG-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C(=C3)O)Cl)CC1,,,C22H23ClN2O3,398.139720276,4.733400000000002,0,0,0,BTM00001,BTM00001,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C22H23ClN2O3/c1-2-28-22(27)25-11-9-16(13-19(25)26)20-18-8-7-17(23)12-15(18)6-5-14-4-3-10-24-21(14)20/h3-4,7-8,10,12,19,26H,2,5-6,9,11,13H2,1H3/b20-16+",ZGYWEJCYRPFETP-CAPFRKAQSA-N,CCOC(=O)N1C(CC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1)O,,,C22H23ClN2O3,398.139720276,4.4023,0,0,0,BTM00002,BTM00002,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C22H23ClN2O3/c1-2-28-22(27)25-11-9-18(19(26)13-25)20-17-8-7-16(23)12-15(17)6-5-14-4-3-10-24-21(14)20/h3-4,7-8,10,12,19,26H,2,5-6,9,11,13H2,1H3",IPSMAKOQUQMHED-UHFFFAOYSA-N,CCOC(=O)N1CC(C(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1)O,,,C22H23ClN2O3,398.139720276,4.168899999999999,0,0,0,BTM00003,BTM00003,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C22H23ClN2O3/c1-2-27-20(26)25-12-9-21(10-13-25)22(28-21)18-8-7-17(23)14-16(18)6-5-15-4-3-11-24-19(15)22/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",AHZBXSSTBLMSKB-UHFFFAOYSA-N,CCOC(=O)N1CCC2(C3(C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl)O2)CC1,,,C22H23ClN2O3,398.139720276,3.682700000000001,0,0,0,BTM00004,BTM00004,Epoxidation of alkene,BTMR0110,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C22H23ClN2O3/c1-2-28-22(27)25-10-7-14(8-11-25)20-19-16(12-17(23)13-18(19)26)6-5-15-4-3-9-24-21(15)20/h3-4,9,12-13,26H,2,5-8,10-11H2,1H3",ZOJHCVQLSPZYKQ-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3O)Cl)CC1,,,C22H23ClN2O3,398.139720276,4.733400000000002,0,0,0,BTM00005,BTM00005,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C22H23ClN2O3/c1-2-28-22(27)25-12-9-14(10-13-25)19-16-7-8-18(23)21(26)17(16)6-5-15-4-3-11-24-20(15)19/h3-4,7-8,11,26H,2,5-6,9-10,12-13H2,1H3",UIGUCZWELQSPOG-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C(=C(C=C3)Cl)O)CC1,,,C22H23ClN2O3,398.139720276,4.733400000000002,0,0,0,BTM00006,BTM00006,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C22H23ClN2O3/c23-18-5-6-19-17(14-18)4-3-16-2-1-9-24-21(16)20(19)15-7-10-25(11-8-15)22(27)28-13-12-26/h1-2,5-6,9,14,26H,3-4,7-8,10-13H2",VXJHKXSATMIXCP-UHFFFAOYSA-N,C(COC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1)O,,,C22H23ClN2O3,398.139720276,4.112599999999999,0,0,0,BTM00007,BTM00007,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C22H22ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11-12,14H,2,5-6,9-10,13H2,1H3/q+1/b20-15+",HGTXINLEKXIRNE-HMMYKYKNSA-N,CCOC(=O)[N+]1=CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,,,[C22H22ClN2O2]+,381.136980624,3.6010999999999997,0,0,0,BTM00008,BTM00008,Formation of imminium ion from N-substituted piperidine,BTMR1187,"CYP2C19
CYP3A4",HUMAN,,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,"InChI=1S/C22H23ClN2O2/c1-2-27-22(26)25-12-9-15(10-13-25)20-19-8-7-18(23)14-17(19)6-5-16-4-3-11-24-21(16)20/h3-4,7-8,11,14H,2,5-6,9-10,12-13H2,1H3",JCCNYMKQOSZNPW-UHFFFAOYSA-N,,382.1448
"InChI=1S/C28H31ClN2O9/c1-2-38-28(37)31-10-7-14(8-11-31)20-17-13-19(39-27-24(34)22(32)23(33)25(40-27)26(35)36)18(29)12-16(17)6-5-15-4-3-9-30-21(15)20/h3-4,9,12-13,22-25,27,32-34H,2,5-8,10-11H2,1H3,(H,35,36)",ANRJTDUACHPMPE-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C(=C3)OC5OC(C(O)=O)C(C(C5O)O)O)Cl)CC1,,,C28H31ClN2O9,574.171808252,3.037900000000004,1,1,1,BTM00009,BTM00009,Aromatic OH-glucuronidation,BTMR0166,EC 2.4.1.17,HUMAN,BTM00001,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C(=C3)O)Cl)CC1,"InChI=1S/C22H23ClN2O3/c1-2-28-22(27)25-10-7-14(8-11-25)20-17-13-19(26)18(23)12-16(17)6-5-15-4-3-9-24-21(15)20/h3-4,9,12-13,26H,2,5-8,10-11H2,1H3",USSMOKHHFXHWNG-UHFFFAOYSA-N,4.733400000000002,398.139720276
"InChI=1S/C22H23ClN2O6S/c1-2-30-22(26)25-10-7-14(8-11-25)20-17-13-19(31-32(27,28)29)18(23)12-16(17)6-5-15-4-3-9-24-21(15)20/h3-4,9,12-13H,2,5-8,10-11H2,1H3,(H,27,28,29)",CAYGAJULBRUUBM-UHFFFAOYSA-N,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C(=C3)OS(O)(=O)=O)Cl)CC1,,,C22H23ClN2O6S,478.096535136,3.996600000000002,0,0,0,BTM00010,BTM00010,Sulfonation of phenolic compound,BTMR1376,EC 2.8.2.1,HUMAN,BTM00001,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C(=C3)O)Cl)CC1,"InChI=1S/C22H23ClN2O3/c1-2-28-22(27)25-10-7-14(8-11-25)20-17-13-19(26)18(23)12-16(17)6-5-15-4-3-9-24-21(15)20/h3-4,9,12-13,26H,2,5-8,10-11H2,1H3",USSMOKHHFXHWNG-UHFFFAOYSA-N,4.733400000000002,398.139720276
