InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C10H9Cl2N3O2/c11-6-1-2-7-5(9(6)12)3-15(4-8(16)17)10(13)14-7/h1-2H,3-4H2,(H2,13,14)(H,16,17)",LXLOZUWWCLJYGV-UHFFFAOYSA-N,C1C2=C(C=CC(=C2Cl)Cl)NC(=N)N1CC(=O)O,,,C10H9Cl2N3O2,273.007181888,1.9586000000000001,0,1,1,BTM00001,BTM00001,Hydrolysis of cyclic secondary carboxamide,BTMR0093,EC 3.5.2.X,HUMAN,,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,"InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",OTBXOEAOVRKTNQ-UHFFFAOYSA-N,,254.9966
"InChI=1S/C10H7Cl2N3O2/c11-8-4-2-15-3-7(17)14-10(15)13-5(4)1-6(16)9(8)12/h1,16H,2-3H2,(H,13,14,17)",VNRYIGQDAJCGAH-UHFFFAOYSA-N,C1C2=C(C=C(C(=C2Cl)Cl)O)NC3=NC(=O)CN31,,,C10H7Cl2N3O2,270.991531824,1.9111000000000005,0,0,0,BTM00002,BTM00002,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,"InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",OTBXOEAOVRKTNQ-UHFFFAOYSA-N,,254.9966
"InChI=1S/C10H7Cl2N3O2/c11-5-1-6(16)9-4(8(5)12)2-15-3-7(17)13-10(15)14-9/h1,16H,2-3H2,(H,13,14,17)",PCPOIBJABUIHSL-UHFFFAOYSA-N,C1C2=C(C(=CC(=C2Cl)Cl)O)NC3=NC(=O)CN31,,,C10H7Cl2N3O2,270.991531824,1.9111000000000005,0,0,0,BTM00003,BTM00003,Hydroxylation of aromatic carbon para to halide group,BTMR1041,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,"InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",OTBXOEAOVRKTNQ-UHFFFAOYSA-N,,254.9966
"InChI=1S/C10H7Cl2N3O2/c11-4-1-2-5-7(8(4)12)9(17)15-3-6(16)14-10(15)13-5/h1-2,9,17H,3H2,(H,13,14,16)",JUAZKCIWVHERGF-UHFFFAOYSA-N,C1(C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31)O,,,C10H7Cl2N3O2,270.991531824,1.8388000000000002,0,0,0,BTM00004,BTM00004,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,"InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",OTBXOEAOVRKTNQ-UHFFFAOYSA-N,,254.9966
"InChI=1S/C10H7Cl2N3O2/c11-5-1-2-6-4(7(5)12)3-15-9(17)8(16)14-10(15)13-6/h1-2,9,17H,3H2,(H,13,14,16)",KAXTUTDKZVOONF-UHFFFAOYSA-N,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)C(N31)O,,,C10H7Cl2N3O2,270.991531824,1.8388000000000002,0,0,0,BTM00005,BTM00005,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,"InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",OTBXOEAOVRKTNQ-UHFFFAOYSA-N,,254.9966
"InChI=1S/C10H7Cl2N3O2/c11-6-1-2-7-5(9(6)12)3-15(17)4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",MOTFBPREALKYGB-UHFFFAOYSA-N,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)C[N+]31[O-],,,C10H7Cl2N3O2,270.991531824,2.2979000000000003,0,0,0,BTM00006,BTM00006,Oxidation of nitrogen in strained ring system,BTMR1116,"CYP2C9
CYP2E1
CYP3A4",HUMAN,,C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,"InChI=1S/C10H7Cl2N3O/c11-6-1-2-7-5(9(6)12)3-15-4-8(16)14-10(15)13-7/h1-2H,3-4H2,(H,13,14,16)",OTBXOEAOVRKTNQ-UHFFFAOYSA-N,,254.9966
"InChI=1S/C12H12Cl2N4O3/c13-7-1-2-8-6(11(7)14)4-18(12(15)17-8)5-9(19)16-3-10(20)21/h1-2H,3-5H2,(H2,15,17)(H,16,19)(H,20,21)",GAOWDRHVYWOFLZ-UHFFFAOYSA-N,C1C2=C(C=CC(=C2Cl)Cl)NC(=N)N1CC(=O)NCC(O)=O,,,C12H12Cl2N4O3,330.02864560399996,1.2317999999999996,0,1,1,BTM00007,BTM00007,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,BTM00001,C1C2=C(C=CC(=C2Cl)Cl)NC(=N)N1CC(=O)O,"InChI=1S/C10H9Cl2N3O2/c11-6-1-2-7-5(9(6)12)3-15(4-8(16)17)10(13)14-7/h1-2H,3-4H2,(H2,13,14)(H,16,17)",LXLOZUWWCLJYGV-UHFFFAOYSA-N,1.9586000000000001,273.007181888
"InChI=1S/C16H17Cl2N3O8/c17-6-1-2-7-5(9(6)18)3-21(16(19)20-7)4-8(22)28-15-12(25)10(23)11(24)13(29-15)14(26)27/h1-2,10-13,15,23-25H,3-4H2,(H2,19,20)(H,26,27)",KPAAFDVYJVMPBB-UHFFFAOYSA-N,C1C2=C(C=CC(=C2Cl)Cl)NC(=N)N1CC(=O)OC3OC(C(O)C(O)C3O)C(O)=O,,,C16H17Cl2N3O8,449.039269864,0.26310000000000033,2,1,1,BTM00008,BTM00008,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,BTM00001,C1C2=C(C=CC(=C2Cl)Cl)NC(=N)N1CC(=O)O,"InChI=1S/C10H9Cl2N3O2/c11-6-1-2-7-5(9(6)12)3-15(4-8(16)17)10(13)14-7/h1-2H,3-4H2,(H2,13,14)(H,16,17)",LXLOZUWWCLJYGV-UHFFFAOYSA-N,1.9586000000000001,273.007181888
"InChI=1S/C17H22Cl2N4O4/c1-23(2,3)9-10(6-14(24)25)27-15(26)8-22-7-11-13(21-17(22)20)5-4-12(18)16(11)19/h4-5,10H,6-9H2,1-3H3,(H2-,20,21,24,25)",KPCUMHXNFFGOFQ-UHFFFAOYSA-N,C1C2=C(C=CC(=C2Cl)Cl)NC(=N)N1CC(=O)OC(C[N+](C)(C)C)CC([O-])=O,,,C17H22Cl2N4O4,416.101810544,0.048699999999999966,0,0,0,BTM00009,BTM00009,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,BTM00001,C1C2=C(C=CC(=C2Cl)Cl)NC(=N)N1CC(=O)O,"InChI=1S/C10H9Cl2N3O2/c11-6-1-2-7-5(9(6)12)3-15(4-8(16)17)10(13)14-7/h1-2H,3-4H2,(H2,13,14)(H,16,17)",LXLOZUWWCLJYGV-UHFFFAOYSA-N,1.9586000000000001,273.007181888
"InChI=1S/C10H9Cl2N3O3/c11-8-4-2-15(3-7(17)18)10(13)14-5(4)1-6(16)9(8)12/h1,16H,2-3H2,(H2,13,14)(H,17,18)",MOKOUNCJWCNBNX-UHFFFAOYSA-N,C1C2=C(C=C(C(=C2Cl)Cl)O)NC(=N)N1CC(=O)O,,,C10H9Cl2N3O3,289.002096508,1.6912000000000005,0,1,1,BTM00010,BTM00010,Hydrolysis of cyclic secondary carboxamide,BTMR0093,EC 3.5.2.X,HUMAN,BTM00002,C1C2=C(C=C(C(=C2Cl)Cl)O)NC3=NC(=O)CN31,"InChI=1S/C10H7Cl2N3O2/c11-8-4-2-15-3-7(17)14-10(15)13-5(4)1-6(16)9(8)12/h1,16H,2-3H2,(H,13,14,17)",VNRYIGQDAJCGAH-UHFFFAOYSA-N,1.9111000000000005,270.991531824
