InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C16H18N4O9S/c1-27-20-10(8-3-2-4-28-8)12(21)18-11(15(24)25)13-19-9(14(22)23)7(6-30-13)5-29-16(17)26/h2-4,11,13,19H,5-6H2,1H3,(H2,17,26)(H,18,21)(H,22,23)(H,24,25)/p-1/b20-10+",ZRNULPDFLAIMBH-KEBDBYFISA-M,CON=C(C1=CC=CO1)C(=O)NC(C2NC(=C(CS2)COC(=O)N)C(=O)[O-])C(=O)O,,,[C16H17N4O9S]-,441.071624124,-1.0248000000000013,0,1,1,BTM00001,BTM00001,Hydrolysis of cyclic tertiary carboxamide,BTMR0094,EC 3.5.2.X,HUMAN,,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O8S/c1-26-19-9(8-3-2-4-27-8)12(21)18-10-13(22)20-11(15(23)24)7(5-28-16(17)25)6-29-14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1",JFPVXVDWJQMJEE-UHFFFAOYSA-M,,423.0610
"InChI=1S/C16H16N4O9S/c1-27-19-9(8-3-2-4-28-8)12(21)18-10-13(22)20-11(15(23)24)7(5-29-16(17)25)6-30(26)14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1/b19-9+",XBHXKLVFFPMQEC-DJKKODMXSA-M,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3=O)COC(=O)N)C(=O)[O-],,,[C16H15N4O9S]-,439.05597406,-2.1112000000000015,0,0,0,BTM00002,BTM00002,S-Oxidation of dialkylthioether to sulfoxide,BTMR0057,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O8S/c1-26-19-9(8-3-2-4-27-8)12(21)18-10-13(22)20-11(15(23)24)7(5-28-16(17)25)6-29-14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1",JFPVXVDWJQMJEE-UHFFFAOYSA-M,,423.0610
"InChI=1S/C16H16N4O9S/c1-27-19-8(7-3-2-4-28-7)11(21)18-9-12(22)20-10(14(23)24)6(5-29-16(17)26)15(25)30-13(9)20/h2-4,9,13,15,25H,5H2,1H3,(H2,17,26)(H,18,21)(H,23,24)/p-1/b19-8+",IGSOBOSHPSCBSN-UFWORHAWSA-M,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(C(S3)O)COC(=O)N)C(=O)[O-],,,[C16H15N4O9S]-,439.05597406,-1.3391000000000013,0,1,1,BTM00003,BTM00003,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O8S/c1-26-19-9(8-3-2-4-27-8)12(21)18-10-13(22)20-11(15(23)24)7(5-28-16(17)25)6-29-14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1",JFPVXVDWJQMJEE-UHFFFAOYSA-M,,423.0610
"InChI=1S/C16H16N4O9S/c1-27-19-9(8-3-2-4-28-8)12(21)18-10-13(22)20(26)11(15(23)24)7(5-29-16(17)25)6-30-14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1/b19-9+",NRMKRIBRJLKMNJ-DJKKODMXSA-M,CON=C(C1=CC=CO1)C(=O)NC2C3[N+](C2=O)(C(=C(CS3)COC(=O)N)C(=O)[O-])[O-],,,[C16H15N4O9S]-,439.05597406000004,-0.8800000000000012,0,0,0,BTM00004,BTM00004,Oxidation of nitrogen in strained ring system,BTMR1116,"CYP2C9
CYP2E1
CYP3A4",HUMAN,,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O8S/c1-26-19-9(8-3-2-4-27-8)12(21)18-10-13(22)20-11(15(23)24)7(5-28-16(17)25)6-29-14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1",JFPVXVDWJQMJEE-UHFFFAOYSA-M,,423.0610
"InChI=1S/C16H18N4O8S/c1-26-19-9(8-3-2-4-27-8)12(21)18-10-13(22)20-11(15(23)24)7(5-28-16(17)25)6-29-14(10)20/h2-4,7,10-11,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/b19-9+",ASEWJXFOWDGQRN-DJKKODMXSA-N,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(C(CS3)COC(=O)N)C(=O)O,,,C16H18N4O8S,426.084534536,-0.23170000000000124,0,1,1,BTM00005,BTM00005,"Reduction of alpha,beta-unsaturated carbon-carbon double bond adjacent to electron withdrawing group",BTMR1209,EC 1.6.99.1,GUTMICRO,,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O8S/c1-26-19-9(8-3-2-4-27-8)12(21)18-10-13(22)20-11(15(23)24)7(5-28-16(17)25)6-29-14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1",JFPVXVDWJQMJEE-UHFFFAOYSA-M,,423.0610
"InChI=1S/C18H21N5O10S/c1-31-23-12(9-3-2-4-32-9)15(27)21-13(14(26)20-5-10(24)25)16-22-11(17(28)29)8(7-34-16)6-33-18(19)30/h2-4,13,16,22H,5-7H2,1H3,(H2,19,30)(H,20,26)(H,21,27)(H,24,25)(H,28,29)/p-1/b23-12+",RJUGHFQZNWVTIX-FSJBWODESA-M,CON=C(C1=CC=CO1)C(=O)NC(C2NC(=C(CS2)COC(=O)N)C(=O)[O-])C(=O)NCC(O)=O,,,[C18H20N5O10S]-,498.09308783999995,-1.751600000000001,1,2,2,BTM00006,BTM00006,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,BTM00001,CON=C(C1=CC=CO1)C(=O)NC(C2NC(=C(CS2)COC(=O)N)C(=O)[O-])C(=O)O,"InChI=1S/C16H18N4O9S/c1-27-20-10(8-3-2-4-28-8)12(21)18-11(15(24)25)13-19-9(14(22)23)7(6-30-13)5-29-16(17)26/h2-4,11,13,19H,5-6H2,1H3,(H2,17,26)(H,18,21)(H,22,23)(H,24,25)/p-1/b20-10+",ZRNULPDFLAIMBH-KEBDBYFISA-M,-1.0248000000000013,441.071624124
"InChI=1S/C23H31N5O11S/c1-28(2,3)9-13(8-15(29)30)39-22(34)18(25-19(31)17(27-36-4)14-6-5-7-37-14)20-26-16(21(32)33)12(11-40-20)10-38-23(24)35/h5-7,13,18,20,26H,8-11H2,1-4H3,(H4-,24,25,29,30,31,32,33,35)/p-1/b27-17+",RXQSRJDFOXJUTD-WPWMEQJKSA-M,CON=C(C1=CC=CO1)C(=O)NC(C2NC(=C(CS2)COC(=O)N)C(=O)[O-])C(=O)OC(C[N+](C)(C)C)CC([O-])=O,,,[C23H30N5O11S]-,584.1662527799999,-2.9346999999999994,2,2,2,BTM00007,BTM00007,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,BTM00001,CON=C(C1=CC=CO1)C(=O)NC(C2NC(=C(CS2)COC(=O)N)C(=O)[O-])C(=O)O,"InChI=1S/C16H18N4O9S/c1-27-20-10(8-3-2-4-28-8)12(21)18-11(15(24)25)13-19-9(14(22)23)7(6-30-13)5-29-16(17)26/h2-4,11,13,19H,5-6H2,1H3,(H2,17,26)(H,18,21)(H,22,23)(H,24,25)/p-1/b20-10+",ZRNULPDFLAIMBH-KEBDBYFISA-M,-1.0248000000000013,441.071624124
"InChI=1S/C16H16N4O8S/c1-26-19-9(8-3-2-4-27-8)12(21)18-10-13(22)20-11(15(23)24)7(5-28-16(17)25)6-29-14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1/b19-9+",JFPVXVDWJQMJEE-DJKKODMXSA-M,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-],,,[C16H15N4O8S]-,423.06105944,-0.9994000000000012,0,0,0,BTM00008,BTM00008,Reduction of sulfoxide to thioether,BTMR0152,EC 1.2.3.1,HUMAN,BTM00002,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3=O)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O9S/c1-27-19-9(8-3-2-4-28-8)12(21)18-10-13(22)20-11(15(23)24)7(5-29-16(17)25)6-30(26)14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1/b19-9+",XBHXKLVFFPMQEC-DJKKODMXSA-M,-2.1112000000000015,439.05597406
"InChI=1S/C16H18N4O10S/c1-28-20-10(8-3-2-4-29-8)12(21)18-11(15(24)25)13-19-9(14(22)23)7(6-31(13)27)5-30-16(17)26/h2-4,11,13,19H,5-6H2,1H3,(H2,17,26)(H,18,21)(H,22,23)(H,24,25)/p-1/b20-10+",HFPNSLOVVMCBKP-KEBDBYFISA-M,CON=C(C1=CC=CO1)C(=O)NC(C2NC(=C(CS2=O)COC(=O)N)C(=O)[O-])C(=O)O,,,[C16H17N4O10S]-,457.066538744,-2.1366000000000014,1,1,1,BTM00009,BTM00009,Hydrolysis of cyclic tertiary carboxamide,BTMR0094,EC 3.5.2.X,HUMAN,BTM00002,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3=O)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O9S/c1-27-19-9(8-3-2-4-28-8)12(21)18-10-13(22)20-11(15(23)24)7(5-29-16(17)25)6-30(26)14(10)20/h2-4,10,14H,5-6H2,1H3,(H2,17,25)(H,18,21)(H,23,24)/p-1/b19-9+",XBHXKLVFFPMQEC-DJKKODMXSA-M,-2.1112000000000015,439.05597406
"InChI=1S/C16H18N4O10S/c1-28-20-9(7-3-2-4-29-7)11(21)18-10(14(24)25)12-19-8(13(22)23)6(15(26)31-12)5-30-16(17)27/h2-4,10,12,15,19,26H,5H2,1H3,(H2,17,27)(H,18,21)(H,22,23)(H,24,25)/p-1/b20-9+",TWGBBQKBULSIED-AWQFTUOYSA-M,CON=C(C1=CC=CO1)C(=O)NC(C2NC(=C(C(S2)O)COC(=O)N)C(=O)[O-])C(=O)O,,,[C16H17N4O10S]-,457.066538744,-1.3645000000000016,1,1,1,BTM00010,BTM00010,Hydrolysis of cyclic tertiary carboxamide,BTMR0094,EC 3.5.2.X,HUMAN,BTM00003,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(C(S3)O)COC(=O)N)C(=O)[O-],"InChI=1S/C16H16N4O9S/c1-27-19-8(7-3-2-4-28-7)11(21)18-9-12(22)20-10(14(23)24)6(5-29-16(17)26)15(25)30-13(9)20/h2-4,9,13,15,25H,5H2,1H3,(H2,17,26)(H,18,21)(H,23,24)/p-1/b19-8+",IGSOBOSHPSCBSN-UFWORHAWSA-M,-1.3391000000000013,439.05597406
