InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C15H14N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8,14,18H,9H2,(H2,16,19)",BMPDWHIDQYTSHX-UHFFFAOYSA-N,C1C2=CC=CC=C2N(C3=CC=CC=C3C1O)C(=O)N,,,C15H14N2O2,254.105527688,2.0218,0,0,0,BTM00001,BTM00001,Reduction of carbonyl,BTMR0368,EC 1.1.1.184,HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C21H20N2O8/c24-14-9-10-5-1-3-7-12(10)23(13-8-4-2-6-11(13)14)21(30)22-19-17(27)15(25)16(26)18(31-19)20(28)29/h1-8,15-19,25-27H,9H2,(H,22,30)(H,28,29)",WWQCHHFYIDCMSO-UHFFFAOYSA-N,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)NC4C(C(O)C(C(O4)C(O)=O)O)O,,,C21H20N2O8,428.12196559999995,0.39129999999999954,0,1,1,BTM00002,BTM00002,N-Glucuronidation of amide,BTMR0172,EC 2.4.1.17,HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-12-6-5-10(18)7-9(12)8-14(19)11-3-1-2-4-13(11)17/h1-7,18H,8H2,(H2,16,20)",ZDKBFLJNJHAWPL-UHFFFAOYSA-N,C1C2=CC(=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N)O,,,C15H12N2O3,268.08479224399997,1.8645000000000003,0,0,0,BTM00003,BTM00003,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-12-4-2-1-3-11(12)14(19)7-9-5-6-10(18)8-13(9)17/h1-6,8,18H,7H2,(H2,16,20)",CSBCWCASZZSHSB-UHFFFAOYSA-N,C1C2=CC=C(C=C2N(C3=CC=CC=C3C1=O)C(=O)N)O,,,C15H12N2O3,268.08479224399997,1.8645000000000003,0,0,0,BTM00004,BTM00004,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-12-4-2-1-3-9(12)7-14(19)11-6-5-10(18)8-13(11)17/h1-6,8,18H,7H2,(H2,16,20)",VWYZFMHDYZQQDK-UHFFFAOYSA-N,C1C2=CC=CC=C2N(C3=CC(=CC=C3C1=O)O)C(=O)N,,,C15H12N2O3,268.08479224399997,1.8645000000000003,0,0,0,BTM00005,BTM00005,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-12-4-2-1-3-9(12)7-14(19)11-8-10(18)5-6-13(11)17/h1-6,8,18H,7H2,(H2,16,20)",TZGSRTBCGIZWMG-UHFFFAOYSA-N,C1C2=CC=CC=C2N(C3=CC=C(C=C3C1=O)O)C(=O)N,,,C15H12N2O3,268.084792244,1.8645000000000003,0,0,0,BTM00006,BTM00006,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-11-6-2-1-4-9(11)8-13(19)10-5-3-7-12(18)14(10)17/h1-7,18H,8H2,(H2,16,20)",NNEKDELCSZXWKF-UHFFFAOYSA-N,C1C2=CC=CC=C2N(C3=C(C=CC=C3C1=O)O)C(=O)N,,,C15H12N2O3,268.084792244,1.8645000000000003,0,0,0,BTM00007,BTM00007,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-11-6-2-1-5-10(11)13(19)8-9-4-3-7-12(18)14(9)17/h1-7,18H,8H2,(H2,16,20)",QYNXKWPWCXKTIV-UHFFFAOYSA-N,C1C2=CC=CC(=C2N(C3=CC=CC=C3C1=O)C(=O)N)O,,,C15H12N2O3,268.08479224399997,1.8645000000000003,0,0,0,BTM00008,BTM00008,Aromatic hydroxylation of fused benzene ring,BTMR1031,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-10-5-2-1-4-9(10)8-13(19)14-11(17)6-3-7-12(14)18/h1-7,18H,8H2,(H2,16,20)",NAILAYHZHSPAGC-UHFFFAOYSA-N,C1C2=CC=CC=C2N(C3=CC=CC(=C3C1=O)O)C(=O)N,,,C15H12N2O3,268.084792244,1.8645000000000003,0,0,0,BTM00009,BTM00009,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
"InChI=1S/C15H12N2O3/c16-15(20)17-11-5-2-1-4-9(11)14(19)8-10-12(17)6-3-7-13(10)18/h1-7,18H,8H2,(H2,16,20)",VLGKWCDLBFMKFX-UHFFFAOYSA-N,C1C2=C(C=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N)O,,,C15H12N2O3,268.08479224399997,1.8645000000000003,0,0,0,BTM00010,BTM00010,Aromatic hydroxylation of fused benzene ring,BTMR1032,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,"InChI=1S/C15H12N2O2/c16-15(19)17-12-7-3-1-5-10(12)9-14(18)11-6-2-4-8-13(11)17/h1-8H,9H2,(H2,16,19)",CTRLABGOLIVAIY-UHFFFAOYSA-N,,252.0898
