InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C23H25N5O6/c1-31-18-11-14-15(12-19(18)32-2)26-23(27-21(14)24)25-7-8-28(9-10-29)22(30)20-13-33-16-5-3-4-6-17(16)34-20/h3-6,10-12,20H,7-9,13H2,1-2H3,(H3,24,25,26,27)",IGVOJSFVUVINGG-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)NCCN(CC=O)C(=O)C3COC4=CC=CC=C4O3)N)OC,,,C23H25N5O6,467.18048352000005,2.136700000000003,0,0,0,BTM00002,BTM00002,N-Dealkylation of mixed tertiary amine,BTMR1145,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C23H25N5O6/c1-31-17-10-14-15(11-18(17)32-2)25-23(26-21(14)24)28-7-5-27(6-8-28)22(30)20-12-33-19-9-13(29)3-4-16(19)34-20/h3-4,9-11,20,29H,5-8,12H2,1-2H3,(H2,24,25,26)",UQIVDURXFIFFOY-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC(=CC=C5O4)O)N)OC,,,C23H25N5O6,467.18048351999994,2.3245000000000022,0,0,0,BTM00003,BTM00003,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C23H25N5O6/c1-31-17-10-14-15(11-18(17)32-2)25-23(26-21(14)24)28-7-5-27(6-8-28)22(30)20-12-33-16-4-3-13(29)9-19(16)34-20/h3-4,9-11,20,29H,5-8,12H2,1-2H3,(H2,24,25,26)",CAWNIHKSMVDTKO-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=C(C=C5O4)O)N)OC,,,C23H25N5O6,467.18048351999994,2.3245000000000022,0,0,0,BTM00004,BTM00004,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C22H23N5O5/c1-30-18-11-14-13(10-15(18)28)20(23)25-22(24-14)27-8-6-26(7-9-27)21(29)19-12-31-16-4-2-3-5-17(16)32-19/h2-5,10-11,19,28H,6-9,12H2,1H3,(H2,23,24,25)",DSVHRYIETHRCFI-UHFFFAOYSA-N,OC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,,,C22H23N5O5,437.169918836,2.340900000000004,0,0,0,BTM00005,BTM00005,O-Dealkylation,BTMR0052,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C22H23N5O5/c1-30-18-10-13-14(11-15(18)28)24-22(25-20(13)23)27-8-6-26(7-9-27)21(29)19-12-31-16-4-2-3-5-17(16)32-19/h2-5,10-11,19,28H,6-9,12H2,1H3,(H2,23,24,25)",ZHZCTAZQVCTFFH-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)O,,,C22H23N5O5,437.169918836,2.340900000000004,0,0,0,BTM00006,BTM00006,O-Dealkylation,BTMR0052,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C23H25N5O6/c1-31-17-9-13-14(10-18(17)32-2)25-23(26-21(13)24)28-8-7-27(11-20(28)29)22(30)19-12-33-15-5-3-4-6-16(15)34-19/h3-6,9-10,19-20,29H,7-8,11-12H2,1-2H3,(H2,24,25,26)",SRAFRBKXVWWQDT-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3C(CN(CC3)C(=O)C4COC5=CC=CC=C5O4)O)N)OC,,,C23H25N5O6,467.18048352,2.252200000000003,0,0,0,BTM00007,BTM00007,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C23H25N5O6/c1-31-17-9-13-14(10-18(17)32-2)25-23(26-21(13)24)27-7-8-28(20(29)11-27)22(30)19-12-33-15-5-3-4-6-16(15)34-19/h3-6,9-10,19-20,29H,7-8,11-12H2,1-2H3,(H2,24,25,26)",CISZZZMMBQCHRO-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CC(N(CC3)C(=O)C4COC5=CC=CC=C5O4)O)N)OC,,,C23H25N5O6,467.18048352000005,2.252200000000003,0,0,0,BTM00008,BTM00008,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C23H25N5O6/c1-31-17-9-13-14(10-18(17)32-2)25-23(26-21(13)24)28-8-7-27(11-20(28)29)22(30)19-12-33-15-5-3-4-6-16(15)34-19/h3-6,9-10,19-20,29H,7-8,11-12H2,1-2H3,(H2,24,25,26)",SRAFRBKXVWWQDT-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3C(CN(CC3)C(=O)C4COC5=CC=CC=C5O4)O)N)OC,,,C23H25N5O6,467.18048352,2.252200000000003,0,0,0,BTM00007,BTM00007,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C23H25N5O6/c1-31-17-9-13-14(10-18(17)32-2)25-23(26-21(13)24)27-7-8-28(20(29)11-27)22(30)19-12-33-15-5-3-4-6-16(15)34-19/h3-6,9-10,19-20,29H,7-8,11-12H2,1-2H3,(H2,24,25,26)",CISZZZMMBQCHRO-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CC(N(CC3)C(=O)C4COC5=CC=CC=C5O4)O)N)OC,,,C23H25N5O6,467.18048352000005,2.252200000000003,0,0,0,BTM00008,BTM00008,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
"InChI=1S/C23H25N5O6/c1-31-17-11-13-14(12-18(17)32-2)25-23(26-20(13)24)28-9-7-27(8-10-28)21(29)19-22(30)34-16-6-4-3-5-15(16)33-19/h3-6,11-12,19,22,30H,7-10H2,1-2H3,(H2,24,25,26)",SLZBXJHAYVHNMM-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4C(OC5=CC=CC=C5O4)O)N)OC,,,C23H25N5O6,467.18048351999994,2.252200000000003,0,0,0,BTM00009,BTM00009,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC,"InChI=1S/C23H25N5O5/c1-30-18-11-14-15(12-19(18)31-2)25-23(26-21(14)24)28-9-7-27(8-10-28)22(29)20-13-32-16-5-3-4-6-17(16)33-20/h3-6,11-12,20H,7-10,13H2,1-2H3,(H2,24,25,26)",RUZYUOTYCVRMRZ-UHFFFAOYSA-N,,451.1855
