InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C28H37N5O8/c1-27(2,3)31-10-16(34)32-15-9-14(30-4)12-7-11-8-13-20(33(5)6)23(37)19(26(29)40)25(39)28(13,41)24(38)17(11)22(36)18(12)21(15)35/h9,11,13,20,30-31,35-36,40-41H,7-8,10,29H2,1-6H3,(H,32,34)",BZTSCCDREXHMOS-UHFFFAOYSA-N,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)NC,,,C28H37N5O8,571.264213144,-0.6023000000000017,3,1,1,BTM00008,BTM00008,N-Dealkylation of mixed tertiary amine,BTMR1145,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C29H39N5O9/c1-28(2,3)31-10-15(35)32-13-9-14(33(4)5)11-8-12-17(23(38)16(11)22(13)37)25(40)29(43)19(21(12)36)20(34(6)7)24(39)18(26(29)41)27(30)42/h9,12,19-21,31,36-38,42-43H,8,10,30H2,1-7H3,(H,32,35)",UFYSKRCCGISOIY-UHFFFAOYSA-N,CC(C)(C)NCC(=O)NC1=CC(=C2CC3C(C4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)O)N(C)C,,,C29H39N5O9,601.274777828,-1.1866000000000008,3,1,1,BTM00009,BTM00009,Hydroxylation of alicyclic secondary carbon,BTMR1068,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C29H39N5O9/c1-28(2,3)31-11-17(35)34(43)16-10-15(32(4)5)13-8-12-9-14-21(33(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(16)36/h10,12,14,21,31,36-37,41-43H,8-9,11,30H2,1-7H3",ZXZOPFAJWNABHS-UHFFFAOYSA-N,CC(C)(C)NCC(=O)N(C1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C)O,,,C29H39N5O9,601.274777828,-0.6054999999999985,3,1,1,BTM00010,BTM00010,N-Hydroxylation of secondary arylamide,BTMR1104,CYP1A2,HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C29H39N5O9/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6,7)43)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",MICYZWSCXCHFOC-UHFFFAOYSA-N,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)[N+](C)(C)[O-])N(C)C,,,C29H39N5O9,601.274777828,-0.6538999999999983,3,1,1,BTM00011,BTM00011,N-Oxidation of aliphatic tertiary amine,BTMR1100,"CYP1A2
CYP2D6
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C29H39N5O9/c1-28(2,11-35)31-10-17(36)32-15-9-16(33(3)4)13-7-12-8-14-21(34(5)6)24(39)20(27(30)42)26(41)29(14,43)25(40)18(12)23(38)19(13)22(15)37/h9,12,14,21,31,35,37-38,42-43H,7-8,10-11,30H2,1-6H3,(H,32,36)",SFYXYKDSDYCKNX-UHFFFAOYSA-N,C(C(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C)O,,,C29H39N5O9,601.274777828,-1.1369999999999965,3,1,1,BTM00012,BTM00012,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C4H11N/c1-4(2,3)5/h5H2,1-3H3",YBRBMKDOPFTVDT-UHFFFAOYSA-N,CC(C)(C)N,,,C4H11N,73.08914935199999,0.28369999999999873,0,0,0,BTM00013,BTM00013,N-Dealkylation of acyclic secondary amine,BTMR1140,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C25H28N4O9/c1-28(2)13-7-12(27-14(31)8-30)19(32)16-10(13)5-9-6-11-18(29(3)4)21(34)17(24(26)37)23(36)25(11,38)22(35)15(9)20(16)33/h7-9,11,18,32-33,37-38H,5-6,26H2,1-4H3,(H,27,31)",WASUXEYRUGDZEY-UHFFFAOYSA-N,C(C(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C)=O,,,C25H28N4O9,528.185628476,-1.0660000000000007,3,1,1,BTM00014,BTM00014,N-Dealkylation of acyclic secondary amine,BTMR1140,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C28H37N5O8/c1-27(2,3)31-10-16(34)32-15-9-14(30-4)12-7-11-8-13-20(33(5)6)23(37)19(26(29)40)25(39)28(13,41)24(38)17(11)22(36)18(12)21(15)35/h9,11,13,20,30-31,35-36,40-41H,7-8,10,29H2,1-6H3,(H,32,34)",BZTSCCDREXHMOS-UHFFFAOYSA-N,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)NC,,,C28H37N5O8,571.264213144,-0.6023000000000017,3,1,1,BTM00008,BTM00008,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C27H32N4O9/c1-26(2,3)29-9-15(32)30-13-8-14(31(4)5)11-6-10-7-12-19(33)22(36)18(25(28)39)24(38)27(12,40)23(37)16(10)21(35)17(11)20(13)34/h8,10,12,29,34-35,39-40H,6-7,9,28H2,1-5H3,(H,30,32)",GUULZVZAXVZZEH-UHFFFAOYSA-N,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)=O)N(C)C,,,C27H32N4O9,556.216928604,-0.6938000000000044,3,1,1,BTM00015,BTM00015,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
"InChI=1S/C2H7N/c1-3-2/h3H,1-2H3",ROSDSFDQCJNGOL-UHFFFAOYSA-N,N(C)C,,,C2H7N,45.057849224,-0.21580000000000035,0,0,0,BTM00016,BTM00016,N-Dealkylation of acyclic tertiary amine,BTMR1142,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(N)O)C(=O)C4(C(=O)C3=C(C2=C1O)O)O)N(C)C)N(C)C,"InChI=1S/C29H39N5O8/c1-28(2,3)31-11-17(35)32-15-10-16(33(4)5)13-8-12-9-14-21(34(6)7)24(38)20(27(30)41)26(40)29(14,42)25(39)18(12)23(37)19(13)22(15)36/h10,12,14,21,31,36-37,41-42H,8-9,11,30H2,1-7H3,(H,32,35)",ZXGBRIBPJBHLMO-UHFFFAOYSA-N,,585.2798
