InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C18H22I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h2,8-9,26-30H,1,3-7H2,(H,22,32)(H,23,33)",JAUBITDXQRSEIG-UHFFFAOYSA-N,C(C=O)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,,,C18H22I3N3O9,804.849023284,-1.534800000000001,3,2,2,BTM00001,BTM00001,Dehydrogenation of primary alcohol,BTMR0028,EC 1.1.1.1,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C24H32I3N3O15/c25-13-11(21(40)28-3-8(34)5-32)14(26)16(15(27)12(13)22(41)29-4-9(35)6-33)30(1-2-31)10(36)7-44-24-19(39)17(37)18(38)20(45-24)23(42)43/h8-9,17-20,24,31-35,37-39H,1-7H2,(H,28,40)(H,29,41)(H,42,43)",XTCGFFNQODGZCX-UHFFFAOYSA-N,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)COC2OC(C(O)=O)C(C(C2O)O)O,,,C24H32I3N3O15,982.896761324,-3.3290999999999977,3,2,2,BTM00002,BTM00002,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C24H32I3N3O15/c25-13-11(21(40)28-3-8(35)5-32)14(26)16(30(1-2-31)10(36)7-34)15(27)12(13)22(41)29-4-9(6-33)44-24-19(39)17(37)18(38)20(45-24)23(42)43/h8-9,17-20,24,31-35,37-39H,1-7H2,(H,28,40)(H,29,41)(H,42,43)",OHFCKTKLFMVYSK-UHFFFAOYSA-N,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)OC2OC(C(O)=O)C(C(C2O)O)O)I)C(=O)CO,,,C24H32I3N3O15,982.8967613240001,-3.3290999999999977,3,2,2,BTM00003,BTM00003,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C24H32I3N3O15/c25-13-11(21(40)28-3-8(34)5-32)14(26)16(30(1-2-31)10(36)6-33)15(27)12(13)22(41)29-4-9(35)7-44-24-19(39)17(37)18(38)20(45-24)23(42)43/h8-9,17-20,24,31-35,37-39H,1-7H2,(H,28,40)(H,29,41)(H,42,43)",YFIKPARXQXRUFZ-UHFFFAOYSA-N,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(COC2OC(C(O)=O)C(C(C2O)O)O)O)I)C(=O)CO,,,C24H32I3N3O15,982.896761324,-3.3290999999999977,3,2,2,BTM00004,BTM00004,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C24H32I3N3O15/c25-13-11(21(40)28-3-8(34)5-31)14(26)16(15(27)12(13)22(41)29-4-9(35)6-32)30(10(36)7-33)1-2-44-24-19(39)17(37)18(38)20(45-24)23(42)43/h8-9,17-20,24,31-35,37-39H,1-7H2,(H,28,40)(H,29,41)(H,42,43)",AVBGRXAAXQCUQY-UHFFFAOYSA-N,C(COC1OC(C(O)=O)C(C(C1O)O)O)N(C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,,,C24H32I3N3O15,982.896761324,-3.3290999999999977,3,2,2,BTM00005,BTM00005,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C18H24I3N3O12S/c19-13-11(17(31)22-3-8(28)5-26)14(20)16(15(21)12(13)18(32)23-4-9(29)6-27)24(1-2-25)10(30)7-36-37(33,34)35/h8-9,25-29H,1-7H2,(H,22,31)(H,23,32)(H,33,34,35)",UIFJOOMUZUUEJE-UHFFFAOYSA-N,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)COS(O)(=O)=O,,,C18H24I3N3O12S,886.821488208,-2.3704000000000005,3,2,2,BTM00006,BTM00006,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C18H24I3N3O12S/c19-13-11(17(31)22-3-8(28)5-26)14(20)16(24(1-2-25)10(30)6-27)15(21)12(13)18(32)23-4-9(29)7-36-37(33,34)35/h8-9,25-29H,1-7H2,(H,22,31)(H,23,32)(H,33,34,35)",GNOMNTDIQRQILZ-UHFFFAOYSA-N,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(COS(O)(=O)=O)O)I)C(=O)CO,,,C18H24I3N3O12S,886.8214882079999,-2.3704000000000005,3,2,2,BTM00007,BTM00007,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C18H24I3N3O12S/c19-13-11(17(31)22-3-8(28)5-25)14(20)16(15(21)12(13)18(32)23-4-9(29)6-26)24(10(30)7-27)1-2-36-37(33,34)35/h8-9,25-29H,1-7H2,(H,22,31)(H,23,32)(H,33,34,35)",DMJBPRVPZXBZGW-UHFFFAOYSA-N,C(COS(O)(=O)=O)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,,,C18H24I3N3O12S,886.8214882079999,-2.3704000000000005,3,2,2,BTM00008,BTM00008,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C18H24I3N3O12S/c19-13-11(17(31)22-3-8(29)5-26)14(20)16(24(1-2-25)10(30)7-28)15(21)12(13)18(32)23-4-9(6-27)36-37(33,34)35/h8-9,25-29H,1-7H2,(H,22,31)(H,23,32)(H,33,34,35)",JIJFQIPHWMLEKT-UHFFFAOYSA-N,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)OS(O)(=O)=O)I)C(=O)CO,,,C18H24I3N3O12S,886.8214882080001,-2.3704000000000005,3,2,2,BTM00009,BTM00009,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
"InChI=1S/C2H4O2/c3-1-2-4/h1,4H,2H2",WGCNASOHLSPBMP-UHFFFAOYSA-N,C(CO)=O,,,C2H4O2,60.021129368,-0.6410999999999999,0,0,0,BTM00010,BTM00010,N-Dealkylation of tertiary carboxamide,BTMR1139,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,"InChI=1S/C18H24I3N3O9/c19-13-11(17(32)22-3-8(29)5-26)14(20)16(24(1-2-25)10(31)7-28)15(21)12(13)18(33)23-4-9(30)6-27/h8-9,25-30H,1-7H2,(H,22,32)(H,23,33)",AMDBBAQNWSUWGN-UHFFFAOYSA-N,,806.8646
