InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C13H15N3O4/c14-9-3-1-2-7(13(19)20)8(9)6-15-10-4-5-11(17)16-12(10)18/h1-3,10,15H,4-6,14H2,(H,19,20)(H,16,17,18)",GCZIABAHGPLKLM-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1NCC2=C(C(=O)O)C=CC=C2N,,,C13H15N3O4,277.10625596,-0.4331000000000003,0,1,1,BTM00001,BTM00001,Hydrolysis of cyclic tertiary carboxamide,BTMR0094,EC 3.5.2.X,HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C15H15N3O4/c1-8(19)16-11-4-2-3-9-10(11)7-18(15(9)22)12-5-6-13(20)17-14(12)21/h2-4,12H,5-7H2,1H3,(H,16,19)(H,17,20,21)",IUJSAVPLRWRWOF-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3NC(=O)C,,,C15H15N3O4,301.10625596,-0.5407,0,0,0,BTM00002,BTM00002,N-Acetylation of arylamine,BTMR1242,Unspecified acetyltransferase,HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C19H21N3O9/c23-11-5-4-10(16(27)21-11)22-6-8-7(18(22)28)2-1-3-9(8)20-17-14(26)12(24)13(25)15(31-17)19(29)30/h1-3,10,12-15,17,20,24-26H,4-6H2,(H,29,30)(H,21,23,27)",LEDZQOWDZNEXQT-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3NC4OC(C(O)C(O)C4O)C(O)=O,,,C19H21N3O9,435.12777925200004,-1.7988999999999993,2,1,1,BTM00003,BTM00003,Glucuronidation of primary aromatic amine,BTMR0171,EC 2.4.1.17,HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C5H5NO3/c7-3-1-2-4(8)6-5(3)9/h1-2H2,(H,6,8,9)",ABLCLJKCIOWZAQ-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1=O,,,C5H5NO3,127.02694301999999,-1.0561000000000003,0,0,0,BTM00004,BTM00004,N-Dealkylation of tertiary carboxamide,BTMR1139,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C8H8N2O/c9-7-3-1-2-5-6(7)4-10-8(5)11/h1-3H,4,9H2,(H,10,11)",GZRGLZWHIFBBLS-UHFFFAOYSA-N,N1CC2=C(C1=O)C=CC=C2N,,,C8H8N2O,148.063662876,0.04500000000000004,0,0,0,BTM00005,BTM00005,N-Dealkylation of tertiary carboxamide,BTMR1139,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C13H13N3O4/c14-9-4-6(17)3-7-8(9)5-16(13(7)20)10-1-2-11(18)15-12(10)19/h3-4,10,17H,1-2,5,14H2,(H,15,18,19)",MBLVEZIEUGIOFJ-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=C(C=C3N)O,,,C13H13N3O4,275.09060589600006,-0.6750999999999999,0,1,1,BTM00006,BTM00006,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C13H13N3O4/c14-11-7-5-16(8-2-4-10(18)15-12(8)19)13(20)6(7)1-3-9(11)17/h1,3,8,17H,2,4-5,14H2,(H,15,18,19)",XHIRLGUOUTXTHY-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3N)O,,,C13H13N3O4,275.090605896,-0.6750999999999999,0,1,1,BTM00007,BTM00007,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C13H13N3O4/c14-7-3-1-2-6-10(7)13(20)16(12(6)19)8-4-5-9(17)15-11(8)18/h1-3,8,13,20H,4-5,14H2,(H,15,17,18)",SOOKQYUFBOFZIU-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2C(C3=C(C2=O)C=CC=C3N)O,,,C13H13N3O4,275.090605896,-0.7473999999999998,0,1,1,BTM00008,BTM00008,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C13H13N3O4/c14-8-3-1-2-6-7(8)5-16(13(6)20)9-4-10(17)12(19)15-11(9)18/h1-3,9-10,17H,4-5,14H2,(H,15,18,19)",QYMZQIYJRQQUHL-UHFFFAOYSA-N,C1C(C(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N)O,,,C13H13N3O4,275.09060589600006,-1.2119999999999995,0,1,1,BTM00009,BTM00009,Hydroxylation of heteroalicyclic secondary carbon,BTMR1071,CYP1A2,HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
"InChI=1S/C13H13N3O4/c17-11-5-4-10(12(18)14-11)16-6-8-7(13(16)19)2-1-3-9(8)15-20/h1-3,10,15,20H,4-6H2,(H,14,17,18)",CRMXQCBHXQNSKU-UHFFFAOYSA-N,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3NO,,,C13H13N3O4,275.090605896,-0.41500000000000026,0,1,1,BTM00010,BTM00010,N-Hydroxylation of primary arylamine,BTMR0042,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,"InChI=1S/C13H13N3O3/c14-9-3-1-2-7-8(9)6-16(13(7)19)10-4-5-11(17)15-12(10)18/h1-3,10H,4-6,14H2,(H,15,17,18)",GOTYRUGSSMKFNF-UHFFFAOYSA-N,,259.0956
