InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C23H27ClN2O6S/c1-26(2,22-20(29)18(27)19(28)21(32-22)23(30)31)11-5-10-25-14-6-3-4-7-16(14)33-17-9-8-13(24)12-15(17)25/h3-4,6-9,12,18-22,27-29H,5,10-11H2,1-2H3/p+1",WOWWOPLXFLBDAN-UHFFFAOYSA-O,C[N+](C)(CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl)C4OC(C(O)=O)C(C(C4O)O)O,,,[C23H28ClN2O6S]+,495.13566029599997,1.4386000000000005,0,1,1,BTM00001,BTM00001,N-Glucuronidation of tertiary aliphatic amine,BTMR0244,EC 2.4.1.17,HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C5H11NO/c1-6(2)4-3-5-7/h5H,3-4H2,1-2H3",GSZKLTJTSQMAOD-UHFFFAOYSA-N,CN(C)CCC=O,,,C5H11NO,101.084063972,0.07180000000000042,0,0,0,BTM00002,BTM00002,N-Dealkylation of mixed tertiary amine,BTMR1145,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C12H8ClNS/c13-8-5-6-12-10(7-8)14-9-3-1-2-4-11(9)15-12/h1-7,14H",KFZGLJSYQXZIGP-UHFFFAOYSA-N,N1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,,,C12H8ClNS,233.006597936,4.3329,0,0,0,BTM00003,BTM00003,N-Dealkylation of mixed tertiary amine,BTMR1145,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C17H19ClN2OS/c1-19(2)10-13(21)11-20-14-5-3-4-6-16(14)22-17-8-7-12(18)9-15(17)20/h3-9,13,21H,10-11H2,1-2H3",AAOBFUBMMARQGD-UHFFFAOYSA-N,CN(C)CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl)O,,,C17H19ClN2OS,334.090661908,4.166799999999999,0,0,0,BTM00004,BTM00004,Hydroxylation of acyclic aliphatic secondary carbon,BTMR1063,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2E1
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C17H19ClN2OS/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)22(21)17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",QEPPAOXKZOTMPM-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=CC=C2S(C3=C1C=C(C=C3)Cl)=O,,,C17H19ClN2OS,334.090661908,3.6281000000000003,0,0,0,BTM00005,BTM00005,S-Oxidation of diarylthioether to sulfoxide,BTMR0059,"CYP1A2
CYP2B6
CYP2D6
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C17H19ClN2OS/c1-19(2)8-3-9-20-14-10-12(18)4-6-16(14)22-17-7-5-13(21)11-15(17)20/h4-7,10-11,21H,3,8-9H2,1-2H3",UBUDVAYGFVRZCO-UHFFFAOYSA-N,CN(C)CCCN1C2=CC(=CC=C2SC3=C1C=C(C=C3)Cl)O,,,C17H19ClN2OS,334.09066190799996,4.472499999999999,0,0,0,BTM00006,BTM00006,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C17H19ClN2OS/c1-19(2)8-3-9-20-14-6-5-13(21)11-17(14)22-16-7-4-12(18)10-15(16)20/h4-7,10-11,21H,3,8-9H2,1-2H3",HICFFJZGXWEIHN-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=C(C=C2SC3=C1C=C(C=C3)Cl)O,,,C17H19ClN2OS,334.09066190799996,4.472499999999999,0,0,0,BTM00007,BTM00007,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C17H19ClN2OS/c1-19(2)8-5-9-20-13-6-3-4-7-16(13)22-17-11-15(21)12(18)10-14(17)20/h3-4,6-7,10-11,21H,5,8-9H2,1-2H3",SOUCXKDIHOVGPW-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C(=C3)O)Cl,,,C17H19ClN2OS,334.0906619080001,4.472499999999999,0,0,0,BTM00008,BTM00008,Aromatic hydroxylation of fused benzene ring,BTMR1030,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C17H19ClN2OS/c1-20(2,21)11-5-10-19-14-6-3-4-7-16(14)22-17-9-8-13(18)12-15(17)19/h3-4,6-9,12H,5,10-11H2,1-2H3",LFDFWIIFGRXCFR-UHFFFAOYSA-N,C[N+](C)(CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl)[O-],,,C17H19ClN2OS,334.09066190799996,4.3348,0,0,0,BTM00009,BTM00009,N-Oxidation of aliphatic tertiary amine,BTMR1100,"CYP1A2
CYP2D6
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
"InChI=1S/C17H19ClN2OS/c1-19(2)10-5-11-20-13-6-3-4-7-14(13)22-15-9-8-12(18)17(21)16(15)20/h3-4,6-9,21H,5,10-11H2,1-2H3",FWNNYTKAPJEWGR-UHFFFAOYSA-N,CN(C)CCCN1C2=CC=CC=C2SC3=C1C(=C(C=C3)Cl)O,,,C17H19ClN2OS,334.090661908,4.472499999999999,0,0,0,BTM00010,BTM00010,Hydroxylation of aromatic carbon ortho to halide group,BTMR1040,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,"InChI=1S/C17H19ClN2S/c1-19(2)10-5-11-20-14-6-3-4-7-16(14)21-17-9-8-13(18)12-15(17)20/h3-4,6-9,12H,5,10-11H2,1-2H3",ZPEIMTDSQAKGNT-UHFFFAOYSA-N,,318.0957
