InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C11H13F3N2O2/c1-6(2)10(17)15-7-3-4-9(16-18)8(5-7)11(12,13)14/h3-6,16,18H,1-2H3,(H,15,17)",PPASABOUCUQCMG-UHFFFAOYSA-N,CC(C)C(=O)NC1=CC(=C(C=C1)NO)C(F)(F)F,,,C11H13F3N2O2,262.092912316,2.2682000000000007,0,1,1,BTM00001,BTM00001,Nitroreduction of nitroarene to hydroxylamine,BTMR1222,EC 1.6.2.4,HUMAN,,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,,276.0721
"InChI=1S/C11H11F3N2O4/c1-6(2)10(17)15(18)7-3-4-9(16(19)20)8(5-7)11(12,13)14/h3-6,18H,1-2H3",WPSTVZZYOLPTGX-UHFFFAOYSA-N,CC(C)C(=O)N(C1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,,,C11H11F3N2O4,292.067091492,2.5597999999999996,0,0,0,BTM00002,BTM00002,N-Hydroxylation of secondary arylamide,BTMR1104,CYP1A2,HUMAN,,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,,276.0721
"InChI=1S/C11H11F3N2O4/c1-5(2)10(18)15-7-3-6(11(12,13)14)8(16(19)20)4-9(7)17/h3-5,17H,1-2H3,(H,15,18)",NWBMOQGGHRIZMA-UHFFFAOYSA-N,CC(C)C(=O)NC1=CC(=C(C=C1O)[N+](=O)[O-])C(F)(F)F,,,C11H11F3N2O4,292.067091492,2.649100000000001,0,0,0,BTM00003,BTM00003,Hydroxylation of benzene on carbon ortho to strongly electron donating group,BTMR1046,"CYP1A2
CYP2A6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,,276.0721
"InChI=1S/C11H11F3N2O4/c1-6(5-17)10(18)15-7-2-3-9(16(19)20)8(4-7)11(12,13)14/h2-4,6,17H,5H2,1H3,(H,15,18)",PARKYJVZISMDQI-UHFFFAOYSA-N,C(C(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,,,C11H11F3N2O4,292.06709149200003,1.8257999999999992,0,0,0,BTM00004,BTM00004,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,,276.0721
"InChI=1S/C11H9F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-5H,1H2,2H3,(H,15,17)",OLSIWJSOIAGQLF-UHFFFAOYSA-N,CC(=C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,,,C11H9F3N2O3,274.05652680799994,2.9310999999999994,0,0,0,BTM00005,BTM00005,Terminal desaturation,BTMR1190,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,,276.0721
"InChI=1S/C11H11F3N2O4/c1-10(2,18)9(17)15-6-3-4-8(16(19)20)7(5-6)11(12,13)14/h3-5,18H,1-2H3,(H,15,17)",YPQLFJODEKMJEF-UHFFFAOYSA-N,CC(C)(C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F)O,,,C11H11F3N2O4,292.06709149200003,1.9109999999999996,0,0,0,BTM00006,BTM00006,alpha-Hydroxylation of carbonyl group,BTMR1054,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,,276.0721
"InChI=1S/C11H11F3N2O2/c1-6(2)10(17)15-7-3-4-9(16-18)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",YMYMARAGGQLAGH-UHFFFAOYSA-N,CC(C)C(=O)NC1=CC(=C(C=C1)N=O)C(F)(F)F,,,C11H11F3N2O2,260.077262252,3.2685,0,0,0,BTM00007,BTM00007,Nitroreduction of nitroarene to nitrosoarene,BTMR1293,Bacterial oxygen-insensitive NADPH nitroreductase,GUTMICRO,,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F,"InChI=1S/C11H11F3N2O3/c1-6(2)10(17)15-7-3-4-9(16(18)19)8(5-7)11(12,13)14/h3-6H,1-2H3,(H,15,17)",MKXKFYHWDHIYRV-UHFFFAOYSA-N,,276.0721
"InChI=1S/C13H15F3N2O3/c1-7(2)12(20)17-9-4-5-11(18-21-8(3)19)10(6-9)13(14,15)16/h4-7,18H,1-3H3,(H,17,20)",QWICQZHEAZRXCD-UHFFFAOYSA-N,CC(C)C(=O)NC1=CC(=C(C=C1)NOC(C)=O)C(F)(F)F,,,C13H15F3N2O3,304.103477,2.6473000000000004,0,0,0,BTM00008,BTM00008,O-Acetylation of N-hydroxylarylamine,BTMR0441,Unspecified acetyltransferase,HUMAN,BTM00001,CC(C)C(=O)NC1=CC(=C(C=C1)NO)C(F)(F)F,"InChI=1S/C11H13F3N2O2/c1-6(2)10(17)15-7-3-4-9(16-18)8(5-7)11(12,13)14/h3-6,16,18H,1-2H3,(H,15,17)",PPASABOUCUQCMG-UHFFFAOYSA-N,2.2682000000000007,262.092912316
"InChI=1S/C11H13F3N2O/c1-6(2)10(17)16-7-3-4-9(15)8(5-7)11(12,13)14/h3-6H,15H2,1-2H3,(H,16,17)",SAKLWQRDMOSOGQ-UHFFFAOYSA-N,CC(C)C(=O)NC1=CC(=C(C=C1)N)C(F)(F)F,,,C11H13F3N2O,246.097997696,2.2755000000000005,0,0,0,BTM00009,BTM00009,Reduction of arylhydroxylamine to arylamine,BTMR1223,CYPB5_CYPBR5,HUMAN,BTM00001,CC(C)C(=O)NC1=CC(=C(C=C1)NO)C(F)(F)F,"InChI=1S/C11H13F3N2O2/c1-6(2)10(17)15-7-3-4-9(16-18)8(5-7)11(12,13)14/h3-6,16,18H,1-2H3,(H,15,17)",PPASABOUCUQCMG-UHFFFAOYSA-N,2.2682000000000007,262.092912316
"InChI=1S/C17H21F3N2O8/c1-6(2)14(26)21-7-3-4-9(8(5-7)17(18,19)20)22(29)15-12(25)10(23)11(24)13(30-15)16(27)28/h3-6,10-13,15,23-25,29H,1-2H3,(H,21,26)(H,27,28)",VUADSVRBAMUQAF-UHFFFAOYSA-N,CC(C)C(=O)NC1=CC(=C(C=C1)N(O)C2OC(C(O)C(O)C2O)C(O)=O)C(F)(F)F,,,C17H21F3N2O8,438.125000292,0.6752000000000014,1,1,1,BTM00010,BTM00010,N-Glucuronidation of hydroxylamine,BTMR0169,EC 2.4.1.17,HUMAN,BTM00001,CC(C)C(=O)NC1=CC(=C(C=C1)NO)C(F)(F)F,"InChI=1S/C11H13F3N2O2/c1-6(2)10(17)15-7-3-4-9(16-18)8(5-7)11(12,13)14/h3-6,16,18H,1-2H3,(H,15,17)",PPASABOUCUQCMG-UHFFFAOYSA-N,2.2682000000000007,262.092912316
