InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H24ClFN4O4/c1-30-19-13-18-15(12-20(19)32-8-2-5-28-6-9-31-10-7-28)21(27-22(29)26-18)25-14-3-4-17(24)16(23)11-14/h3-4,11-13H,2,5-10H2,1H3,(H2,25,26,27,29)",UULFNCMAZSTHRL-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)NC(N=C2NC3=CC(=C(C=C3)F)Cl)=O)OCCCN4CCOCC4,,,C22H24ClFN4O4,462.147011148,4.683800000000002,0,0,0,BTM00001,BTM00001,Oxidation of pyrimidine,BTMR1214,EC 1.2.3.1,HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C22H24ClFN4O4/c1-30-20-10-19-16(9-21(20)32-12-15(29)11-28-4-6-31-7-5-28)22(26-13-25-19)27-14-2-3-18(24)17(23)8-14/h2-3,8-10,13,15,29H,4-7,11-12H2,1H3,(H,25,26,27)",COMSCFFBTPULJA-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCC(CN4CCOCC4)O,,,C22H24ClFN4O4,462.147011148,3.630199999999999,0,0,0,BTM00002,BTM00002,Hydroxylation of acyclic aliphatic secondary carbon,BTMR1063,"CYP1A2
CYP2A6
CYP2B6
CYP2C9
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C21H22ClFN4O3/c22-16-10-14(2-3-17(16)23)26-21-15-11-20(19(28)12-18(15)24-13-25-21)30-7-1-4-27-5-8-29-9-6-27/h2-3,10-13,28H,1,4-9H2,(H,24,25,26)",IFMMYZUUCFPEHR-UHFFFAOYSA-N,OC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,,,C21H22ClFN4O3,432.136446464,3.9523000000000006,0,0,0,BTM00003,BTM00003,O-Dealkylation,BTMR0052,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C15H11ClFN3O2/c1-22-14-6-12-9(5-13(14)21)15(19-7-18-12)20-8-2-3-11(17)10(16)4-8/h2-7,21H,1H3,(H,18,19,20)",JLVTVCRXFMLUIF-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)O,,,C15H11ClFN3O2,319.052382492,4.0634999999999994,0,0,0,BTM00004,BTM00004,O-Dealkylation,BTMR0052,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C7H13NO2/c9-5-1-2-8-3-6-10-7-4-8/h5H,1-4,6-7H2",BNWZAKSMZYYVBQ-UHFFFAOYSA-N,C(CCN1CCOCC1)=O,,,C7H13NO2,143.094628656,-0.2404999999999985,0,0,0,BTM00005,BTM00005,O-Dealkylation,BTMR0052,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C22H24ClFN4O4/c1-30-20-13-19-16(12-21(20)32-8-2-5-28(29)6-9-31-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",FIKOGZWCACSBHA-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCC[N+]4(CCOCC4)[O-],,,C22H24ClFN4O4,462.147011148,3.798200000000002,0,0,0,BTM00006,BTM00006,N-Oxidation of alicyclic tertiary amine,BTMR1099,"CYP1A2
CYP2C8
CYP2C19
CYP2D6
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C18H15ClFN3O3/c1-25-16-9-15-12(8-17(16)26-6-2-5-24)18(22-10-21-15)23-11-3-4-14(20)13(19)7-11/h3-5,7-10H,2,6H2,1H3,(H,21,22,23)",WGESRGGUJUKAEG-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCC=O,,,C18H15ClFN3O3,375.07859724,4.066200000000001,0,0,0,BTM00007,BTM00007,N-Dealkylation of alicyclic tertiary amine,BTMR1144,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2",YNAVUWVOSKDBBP-UHFFFAOYSA-N,N1CCOCC1,,,C4H9NO,87.068413908,-0.5280999999999998,0,0,0,BTM00008,BTM00008,N-Dealkylation of alicyclic tertiary amine,BTMR1144,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C22H24ClFN4O4/c1-30-20-12-17-14(9-21(20)32-6-2-3-28-4-7-31-8-5-28)22(26-13-25-17)27-18-10-15(23)16(24)11-19(18)29/h9-13,29H,2-8H2,1H3,(H,25,26,27)",OKNDLMSRCKQIHQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3O)F)Cl)OCCCN4CCOCC4,,,C22H24ClFN4O4,462.147011148,3.9359000000000024,0,0,0,BTM00009,BTM00009,Hydroxylation of aromatic carbon para to halide group,BTMR1041,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
"InChI=1S/C22H24ClFN4O4/c1-30-19-11-18-15(10-20(19)32-7-2-5-28-6-8-31-12-21(28)29)22(26-13-25-18)27-14-3-4-17(24)16(23)9-14/h3-4,9-11,13,21,29H,2,5-8,12H2,1H3,(H,25,26,27)",FNHCAXFUBHPJIU-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4C(COCC4)O,,,C22H24ClFN4O4,462.147011148,3.8636000000000004,0,0,0,BTM00010,BTM00010,Hydroxylation of heteroalicyclic secondary carbon,BTMR1070,"CYP1A2
CYP2A6
CYP2C9
CYP2D6
CYP3A4",HUMAN,,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,"InChI=1S/C22H24ClFN4O3/c1-29-20-13-19-16(12-21(20)31-8-2-5-28-6-9-30-10-7-28)22(26-14-25-19)27-15-3-4-18(24)17(23)11-15/h3-4,11-14H,2,5-10H2,1H3,(H,25,26,27)",XGALLCVXEZPNRQ-UHFFFAOYSA-N,,446.1520
