InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C22H28O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,19,23,27H,5,7-8,10-11H2,1-3H3",SVYCRJXQZUCUND-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)=O)C)(C(=O)CO)O,,,C22H28O5,372.193673996,1.2627999999999986,0,0,0,BTM00001,BTM00001,Dehydrogenation of secondary alcohol,BTMR0030,EC 1.1.1.1,HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H32O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12-15,17,19,23-25,27H,5,7-8,10-11H2,1-3H3",ACCIZPMKHWKUOH-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(O)C=C4)C)O)C)(C(=O)CO)O,,,C22H32O5,376.22497412399997,1.198599999999998,0,1,1,BTM00002,BTM00002,Reduction of carbonyl,BTMR0368,EC 1.1.1.184,HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C28H38O11/c1-12-8-14-15-5-7-28(18(32)11-29,39-25-22(35)20(33)21(34)23(38-25)24(36)37)27(15,3)10-17(31)19(14)26(2)6-4-13(30)9-16(12)26/h4,6,9,12,14-15,17,19-23,25,29,31,33-35H,5,7-8,10-11H2,1-3H3,(H,36,37)",WGBWIUMFFVCEOM-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)OC5OC(C(C(C5O)O)O)C(O)=O,,,C28H38O11,550.2414120359999,-0.09250000000000241,3,1,1,BTM00003,BTM00003,17-OH-Glucuronidation of sterol,BTMR0163,EC 2.4.1.17,HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-11-6-13-15-8-17(26)22(28,18(27)10-23)21(15,3)9-16(25)19(13)20(2)5-4-12(24)7-14(11)20/h4-5,7,11,13,15-17,19,23,25-26,28H,6,8-10H2,1-3H3",XYGRZSPMFISLPP-UHFFFAOYSA-N,CC1CC2C3CC(C(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O)O,,,C22H30O6,390.20423868,0.4785999999999999,0,1,1,BTM00004,BTM00004,16-Hydroxylation of sterol,BTMR0407,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-11-6-12-13-4-5-22(28,18(27)10-23)21(13,3)9-17(26)19(12)20(2)8-16(25)15(24)7-14(11)20/h7-8,11-13,17,19,23,25-26,28H,4-6,9-10H2,1-3H3",SBHNUYULVRNPSD-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C(=C4)O)C)O)C)(C(=O)CO)O,,,C22H30O6,390.20423868,0.8824,0,1,1,BTM00005,BTM00005,2-Hydroxylation of sterol,BTMR0398,"CYP1A2
CYP2C19
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-11-8-12-13-4-7-22(28,16(26)10-23)21(13,3)9-15(25)18(12)20(2)6-5-14(24)19(27)17(11)20/h5-6,11-13,15,18,23,25,27-28H,4,7-10H2,1-3H3",UDPWMXFTZNFSGE-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=C(C(=O)C=C4)O)C)O)C)(C(=O)CO)O,,,C22H30O6,390.20423868,0.8824,0,1,1,BTM00006,BTM00006,4-Hydroxylation of sterol,BTMR0400,"CYP1A2
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-10-6-11-12-4-5-22(27,16(26)9-23)20(12,2)8-15(25)17(11)21(3)13(10)7-14(24)18-19(21)28-18/h7,10-12,15,17-19,23,25,27H,4-6,8-9H2,1-3H3",HAAGFHGJYWASMD-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C5C4O5)C)O)C)(C(=O)CO)O,,,C22H30O6,390.20423867999995,0.7227999999999989,0,1,1,BTM00007,BTM00007,Epoxidation of alkene,BTMR0110,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H28O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,11-12,14-15,17,19,25,27H,5,7-8,10H2,1-3H3",QZZDSEJBNWOIRY-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)C=O)O,,,C22H28O5,372.193673996,1.7018000000000009,0,0,0,BTM00008,BTM00008,Oxidation of primary alcohol to aldehyde,BTMR0105,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-19-6-4-12(24)8-16(19)21(3,27)9-13-14-5-7-22(28,17(26)11-23)20(14,2)10-15(25)18(13)19/h4,6,8,13-15,18,23,25,27-28H,5,7,9-11H2,1-3H3",SJLHZPJPQDNXQK-UHFFFAOYSA-N,CC1(CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O)O,,,C22H30O6,390.20423868,0.29679999999999906,0,1,1,BTM00009,BTM00009,Hydroxylation of penultimate aliphatic tertiary carbon,BTMR1075,"CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-20-5-3-13(25)8-16(20)12(10-23)7-14-15-4-6-22(28,18(27)11-24)21(15,2)9-17(26)19(14)20/h3,5,8,12,14-15,17,19,23-24,26,28H,4,6-7,9-11H2,1-2H3",NWVWYEYPXGVBNQ-UHFFFAOYSA-N,C(C1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O)O,,,C22H30O6,390.20423868,0.28730000000000033,0,1,1,BTM00010,BTM00010,Hydroxylation of methyl carbon adjacent to aliphatic ring,BTMR0054,"CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-12-7-14-15-4-6-22(28,18(27)10-23)21(15,11-24)9-17(26)19(14)20(2)5-3-13(25)8-16(12)20/h3,5,8,12,14-15,17,19,23-24,26,28H,4,6-7,9-11H2,1-2H3",BABOVJXYVKKFNU-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)CO)(C(=O)CO)O,,,C22H30O6,390.20423867999995,0.3547999999999998,0,1,1,BTM00011,BTM00011,Hydroxylation of methyl carbon adjacent to aliphatic ring,BTMR0054,"CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H30O6/c1-12-7-14-15-4-6-22(28,18(27)10-23)20(15,2)9-17(26)19(14)21(11-24)5-3-13(25)8-16(12)21/h3,5,8,12,14-15,17,19,23-24,26,28H,4,6-7,9-11H2,1-2H3",YRBOCOGLPUEFIC-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)CO)O)C)(C(=O)CO)O,,,C22H30O6,390.20423868,0.3547999999999998,0,1,1,BTM00012,BTM00012,Hydroxylation of methyl carbon adjacent to aliphatic ring,BTMR0054,"CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
"InChI=1S/C22H32O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17-19,23,25-27H,5,7-8,10-11H2,1-3H3",GXALFBTWPDTDIR-UHFFFAOYSA-N,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(O)CO)O,,,C22H32O5,376.22497412399997,1.198599999999998,0,1,1,BTM00013,BTM00013,Reduction of ketone to alcohol,BTMR1171,CYP2C9,HUMAN,,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O,"InChI=1S/C22H30O5/c1-12-8-14-15-5-7-22(27,18(26)11-23)21(15,3)10-17(25)19(14)20(2)6-4-13(24)9-16(12)20/h4,6,9,12,14-15,17,19,23,25,27H,5,7-8,10-11H2,1-3H3",VHRSUDSXCMQTMA-UHFFFAOYSA-N,,374.2093
