InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C20H30N2O9/c1-10(2)22-8-13(9-29-12-5-3-11(4-6-12)7-14(21)23)30-20-17(26)15(24)16(25)18(31-20)19(27)28/h3-6,10,13,15-18,20,22,24-26H,7-9H2,1-2H3,(H2,21,23)(H,27,28)",TUFRIQODZMVHRP-UHFFFAOYSA-N,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)OC2OC(C(O)=O)C(C(C2O)O)O,,,C20H30N2O9,442.19513054,-0.8689999999999982,1,1,1,BTM00001,BTM00001,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C20H30N2O9/c1-10(2)21-8-12(23)9-30-13-5-3-11(4-6-13)7-14(24)22-19-17(27)15(25)16(26)18(31-19)20(28)29/h3-6,10,12,15-19,21,23,25-27H,7-9H2,1-2H3,(H,22,24)(H,28,29)",MFXLHDCWUCCAFW-UHFFFAOYSA-N,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)NC2C(C(O)C(C(O2)C(O)=O)O)O)O,,,C20H30N2O9,442.19513054,-1.0715999999999983,1,1,1,BTM00002,BTM00002,N-Glucuronidation of amide,BTMR0172,EC 2.4.1.17,HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C14H22N2O6S/c1-10(2)16-8-13(22-23(18,19)20)9-21-12-5-3-11(4-6-12)7-14(15)17/h3-6,10,13,16H,7-9H2,1-2H3,(H2,15,17)(H,18,19,20)",JHXBMXHYQZMLOD-UHFFFAOYSA-N,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)OS(O)(=O)=O,,,C14H22N2O6S,346.11985742400003,0.08970000000000139,0,1,1,BTM00003,BTM00003,Sulfation of secondary alcohol,BTMR0502,EC 2.8.2.2,HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C14H20N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,16H,7-9H2,1-2H3,(H2,15,18)",SXJUENPYXDHTLC-UHFFFAOYSA-N,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)=O,,,C14H20N2O3,264.14739249999997,0.9159000000000005,0,0,0,BTM00004,BTM00004,Oxidation of secondary alcohol to ketone,BTMR0079,"CYP1A2
CYP2C9
CYP2C19",HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C14H22N2O4/c1-9(2)16-7-11(17)8-20-12-5-3-10(4-6-12)13(18)14(15)19/h3-6,9,11,13,16-18H,7-8H2,1-2H3,(H2,15,19)",GSZUNNBDULASMA-UHFFFAOYSA-N,CC(C)NCC(COC1=CC=C(C=C1)C(C(=O)N)O)O,,,C14H22N2O4,282.157957184,0.12350000000000161,0,1,1,BTM00005,BTM00005,Hydroxylation of non-terminal aliphatic carbon adjacent to aromatic ring,BTMR1077,"CYP1A2
CYP2C8
CYP2C9
CYP2D6
CYP3A4",HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C6H13NO2/c1-5(2)7-3-6(9)4-8/h4-7,9H,3H2,1-2H3",ZHLXGCCCUUAPJK-UHFFFAOYSA-N,CC(C)NCC(C=O)O,,,C6H13NO2,131.094628656,-0.2832999999999996,0,0,0,BTM00006,BTM00006,O-Dealkylation,BTMR0052,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C8H9NO2/c9-8(11)5-6-1-3-7(10)4-2-6/h1-4,10H,5H2,(H2,9,11)",YBPAYPRLUDCSEY-UHFFFAOYSA-N,OC1=CC=C(C=C1)CC(=O)N,,,C8H9NO2,151.063328528,0.5995999999999998,0,0,0,BTM00007,BTM00007,O-Dealkylation,BTMR0052,"CYP1A2
CYP2A6
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
InChI=1S/C3H6O/c1-3(2)4/h1-2H3,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,,,C3H6O,58.041864812,-0.24400000000000033,0,0,0,BTM00008,BTM00008,N-Deisopropylation,BTMR0051,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C11H16N2O3/c12-6-9(14)7-16-10-3-1-8(2-4-10)5-11(13)15/h1-4,9,14H,5-7,12H2,(H2,13,15)",UWMXVJVTKRSOPW-UHFFFAOYSA-N,NCC(COC1=CC=C(C=C1)CC(=O)N)O,,,C11H16N2O3,224.11609237199997,-0.48909999999999987,0,1,1,BTM00009,BTM00009,N-Deisopropylation,BTMR0051,"CYP1A2
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
"InChI=1S/C14H22N2O4/c1-10(8-17)16-7-12(18)9-20-13-4-2-11(3-5-13)6-14(15)19/h2-5,10,12,16-18H,6-9H2,1H3,(H2,15,19)",QNBWETJBRIAUSH-UHFFFAOYSA-N,C(C(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O)O,,,C14H22N2O4,282.157957184,-0.219199999999999,0,1,1,BTM00010,BTM00010,Hydroxylation of terminal methyl,BTMR1061,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,"InChI=1S/C14H22N2O3/c1-10(2)16-8-12(17)9-19-13-5-3-11(4-6-13)7-14(15)18/h3-6,10,12,16-17H,7-9H2,1-2H3,(H2,15,18)",METKIMKYRPQLGS-UHFFFAOYSA-N,,266.1630
