InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,15H,7,10,14H2,1-5H3/b9-6+,12-11?,16-8?,17-13?",NCYCYZXNIZJOKI-CWCWHMIHSA-N,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C,,,C20H28O,284.214015516,5.573,1,0,0,BTM00001,BTM00001,Dehydrogenation of primary alcohol,BTMR0028,EC 1.1.1.1,HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C26H38O7/c1-16(11-12-19-18(3)10-7-14-26(19,4)5)8-6-9-17(2)13-15-32-25-22(29)20(27)21(28)23(33-25)24(30)31/h6,8-9,11-13,20-23,25,27-29H,7,10,14-15H2,1-5H3,(H,30,31)/b9-6+,12-11?,16-8?,17-13?",IYHVRAMISWFIRU-CWCWHMIHSA-N,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCOC2OC(C(O)=O)C(C(C2O)O)O)C)C,,,C26H38O7,462.261753556,3.7786999999999984,1,1,1,BTM00002,BTM00002,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O4S/c1-16(8-6-9-17(2)13-15-24-25(21,22)23)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13H,7,10,14-15H2,1-5H3,(H,21,22,23)/b9-6+,12-11?,16-8?,17-13?",CRYITZCFFRIQME-CWCWHMIHSA-N,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCOS(O)(=O)=O)C)C,,,C20H30O4S,366.18648043999997,4.737400000000001,0,0,0,BTM00003,BTM00003,Sulfation of primary alcohol,BTMR0501,EC 2.8.2.2,HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O2/c1-15(7-6-8-16(2)13-14-21)9-11-18-17(3)10-12-19(22)20(18,4)5/h6-9,11,13,19,21-22H,10,12,14H2,1-5H3/b8-6+,11-9?,15-7?,16-13?",UNZCLEKDHAUBPB-IUPRUKFPSA-N,CC1=C(C(C(CC1)O)(C)C)C=CC(=CC=CC(=CCO)C)C,,,C20H30O2,302.2245802,4.214799999999999,0,0,0,BTM00004,BTM00004,Hydroxylation of alicyclic secondary carbon,BTMR1068,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O2/c1-15(7-6-8-16(2)11-12-21)9-10-19-17(3)13-18(22)14-20(19,4)5/h6-11,18,21-22H,12-14H2,1-5H3/b8-6+,10-9?,15-7?,16-11?",OBODKGDXEIUEIH-TUYXYJBQSA-N,CC1=C(C(CC(C1)O)(C)C)C=CC(=CC=CC(=CCO)C)C,,,C20H30O2,302.2245802,4.0798,0,0,0,BTM00005,BTM00005,Hydroxylation of alicyclic secondary carbon,BTMR1068,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O2/c1-15(7-6-8-16(2)12-14-21)9-10-18-17(3)19(22)11-13-20(18,4)5/h6-10,12,19,21-22H,11,13-14H2,1-5H3/b8-6+,10-9?,15-7?,16-12?",IOELQUUUYMBPSA-PPTUMVCJSA-N,CC1=C(C(CCC1O)(C)C)C=CC(=CC=CC(=CCO)C)C,,,C20H30O2,302.2245802,4.214799999999999,0,0,0,BTM00006,BTM00006,Hydroxylation of alicyclic secondary carbon,BTMR1068,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O2/c1-15(11-14-21)8-9-18-20(5,22-18)13-10-17-16(2)7-6-12-19(17,3)4/h8-11,13,18,21H,6-7,12,14H2,1-5H3/b9-8?,13-10+,15-11+",DXPWRTQUIOJZOI-PFHCHXOSSA-N,CC1=C(C(CCC1)(C)C)C=CC2(C(C=CC(=CCO)C)O2)C,,,C20H30O2,302.2245802,4.352599999999999,0,0,0,BTM00007,BTM00007,Epoxidation of alkene,BTMR0109,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O2/c1-15(8-6-13-20(5)18(14-21)22-20)10-11-17-16(2)9-7-12-19(17,3)4/h6,8,10-11,13,18,21H,7,9,12,14H2,1-5H3/b11-10?,13-6+,15-8?",HQOAEUUDHIWDFP-RTBSWYQQSA-N,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC2(C(CO)O2)C)C,,,C20H30O2,302.2245802,4.352599999999999,0,0,0,BTM00008,BTM00008,Epoxidation of alkene,BTMR0109,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O2/c1-14(13-18-19(22-18)16(3)10-12-21)8-9-17-15(2)7-6-11-20(17,4)5/h8-10,13,18-19,21H,6-7,11-12H2,1-5H3/b9-8?,14-13+,16-10?",UNPJBXKBTGCTDU-JFFPHPEKSA-N,CC1=C(C(CCC1)(C)C)C=CC(=CC2C(C(=CCO)C)O2)C,,,C20H30O2,302.2245802,4.594,0,0,0,BTM00009,BTM00009,Epoxidation of alkene,BTMR0109,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
"InChI=1S/C20H30O2/c1-14(11-13-21)8-6-9-16(3)18-19(22-18)17-15(2)10-7-12-20(17,4)5/h6,8-9,11,18-19,21H,7,10,12-13H2,1-5H3/b8-6+,14-11?,16-9?",FFZHNWRTGSOKBN-SFUDOMRPSA-N,CC1=C(C(CCC1)(C)C)C2C(C(=CC=CC(=CCO)C)C)O2,,,C20H30O2,302.2245802,4.594,0,0,0,BTM00010,BTM00010,Epoxidation of alkene,BTMR0109,"CYP1A2
CYP2B6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,"InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3",FPIPGXGPPPQFEQ-UHFFFAOYSA-N,,286.2296
