InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C12H25N3O7/c13-3-1-4(14)11(10(20)7(3)17)22-12-9(19)6(15)8(18)5(2-16)21-12/h3-12,16-20H,1-2,13-15H2",WPYNTQYMFOTKRF-UHFFFAOYSA-N,C1C(C(C(C(C1N)O)O)OC2C(C(C(C(O2)CO)O)N)O)N,,,C12H25N3O7,323.16925014000003,-5.106800000000002,1,1,1,BTM00001,BTM00001,Glycoside hydrolysis,BTMR0643,EC 3.2.1.X,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C6H13NO5/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-6,8-11H,1,7H2",FXVPOMKTIZKCTJ-UHFFFAOYSA-N,C1(C(C(C(C(O1)CN)O)O)O)O,,,C6H13NO5,179.07937251599998,-2.8030000000000004,0,1,1,BTM00002,BTM00002,Glycoside hydrolysis,BTMR0643,EC 3.2.1.X,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C18H36N4O12/c19-1-3-9(25)12(28)13(29)18(31-3)34-16-7(22)10(26)6(21)15(14(16)30)33-17-11(27)5(20)8(24)4(2-23)32-17/h3-18,23-30H,1-2,19-22H2",VZYVEFQHBBJXQC-UHFFFAOYSA-N,C1(C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N)O,,,C18H36N4O12,500.23297259199995,-7.716399999999998,3,1,1,BTM00003,BTM00003,Hydroxylation of alicyclic secondary carbon,BTMR1068,"CYP1A2
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP3A4",HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C18H34N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h3-18,24-29H,1-2,19-22H2",OPJHADLAXKYUHZ-UHFFFAOYSA-N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)C=O)O)N)O)N,,,C18H34N4O11,482.222407908,-6.887,2,1,1,BTM00004,BTM00004,Oxidation of primary alcohol to aldehyde,BTMR0105,"CYP1A2
CYP2E1
CYP3A4",HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C24H44N4O17/c25-2-6-10(31)11(32)14(35)22(40-6)42-17-4(26)1-5(27)18(16(17)37)43-24-19(8(28)9(30)7(3-29)41-24)44-23-15(36)12(33)13(34)20(45-23)21(38)39/h4-20,22-24,29-37H,1-3,25-28H2,(H,38,39)",OFGUCWKHZFHRNR-UHFFFAOYSA-N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)OC4OC(C(O)=O)C(C(C4O)O)O)N,,,C24H44N4O17,660.2701459479999,-8.6813,3,1,1,BTM00005,BTM00005,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C24H44N4O17/c25-2-6-9(30)11(32)14(35)23(40-6)43-18-5(27)1-4(26)17(16(18)37)42-22-10(31)8(28)19(7(3-29)41-22)44-24-15(36)12(33)13(34)20(45-24)21(38)39/h4-20,22-24,29-37H,1-3,25-28H2,(H,38,39)",LOBZQONVLJGPPJ-UHFFFAOYSA-N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)OC4OC(C(O)=O)C(C(C4O)O)O)N)O)N,,,C24H44N4O17,660.2701459479999,-8.6813,3,1,1,BTM00006,BTM00006,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C24H44N4O17/c25-2-6-10(30)12(32)16(36)24(41-6)44-19-5(27)1-4(26)18(17(19)37)43-23-11(31)8(28)9(29)7(42-23)3-40-22-15(35)13(33)14(34)20(45-22)21(38)39/h4-20,22-24,29-37H,1-3,25-28H2,(H,38,39)",LQSYSGZCHRQBBS-UHFFFAOYSA-N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)COC4OC(C(O)=O)C(C(C4O)O)O)O)N)O)N,,,C24H44N4O17,660.2701459479999,-8.6813,3,1,1,BTM00007,BTM00007,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C24H44N4O17/c25-2-6-10(31)12(33)15(36)23(40-6)43-18-5(27)1-4(26)17(42-22-11(32)8(28)9(30)7(3-29)41-22)20(18)45-24-16(37)13(34)14(35)19(44-24)21(38)39/h4-20,22-24,29-37H,1-3,25-28H2,(H,38,39)",QABVEVCOJOZRRH-UHFFFAOYSA-N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)OC3OC(C(O)=O)C(C(C3O)O)O)OC4C(C(C(C(O4)CO)O)N)O)N,,,C24H44N4O17,660.2701459479999,-8.6813,3,1,1,BTM00008,BTM00008,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C24H44N4O17/c25-2-6-10(31)13(34)20(45-23-15(36)12(33)14(35)19(44-23)21(38)39)24(40-6)43-18-5(27)1-4(26)17(16(18)37)42-22-11(32)8(28)9(30)7(3-29)41-22/h4-20,22-24,29-37H,1-3,25-28H2,(H,38,39)",OBOIRKQYDGFKIW-UHFFFAOYSA-N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)OC3OC(C(O)=O)C(C(C3O)O)O)O)OC4C(C(C(C(O4)CO)O)N)O)N,,,C24H44N4O17,660.2701459479999,-8.6813,3,1,1,BTM00009,BTM00009,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
"InChI=1S/C24H44N4O17/c25-2-6-10(31)19(44-23-14(35)12(33)13(34)20(45-23)21(38)39)16(37)24(40-6)43-18-5(27)1-4(26)17(15(18)36)42-22-11(32)8(28)9(30)7(3-29)41-22/h4-20,22-24,29-37H,1-3,25-28H2,(H,38,39)",AVAQAKJHXMJTLG-UHFFFAOYSA-N,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)OC3OC(C(O)=O)C(C(C3O)O)O)O)O)OC4C(C(C(C(O4)CO)O)N)O)N,,,C24H44N4O17,660.2701459479999,-8.6813,3,1,1,BTM00010,BTM00010,Alkyl-OH-glucuronidation,BTMR0165,EC 2.4.1.17,HUMAN,,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2",SBUJHOSQTJFQJX-UHFFFAOYSA-N,,484.2380
